image,image features
1057251835_6ded4ada9c.jpg,"tensor([0.2041, 1.4072, 0.0000,  ..., 0.9043, 0.0000, 2.2958])"
106490881_5a2dd9b7bd.jpg,"tensor([0.0000, 0.0000, 0.4661,  ..., 0.0000, 0.0602, 0.0000])"
106514190_bae200f463.jpg,"tensor([0.0000, 1.2730, 0.0000,  ..., 1.8689, 0.0000, 0.2668])"
1067180831_a59dc64344.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.0498, 0.0000, 0.0000])"
1067675215_7336a694d6.jpg,"tensor([1.0779, 0.5123, 0.0000,  ..., 0.4594, 0.0000, 0.0000])"
1067790824_f3cc97239b.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.6473, 0.0000, 0.0000])"
1072153132_53d2bb1b60.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.8715, 0.0000, 0.0014])"
107318069_e9f2ef32de.jpg,"tensor([0.0000, 1.4476, 0.0000,  ..., 0.1660, 0.2957, 1.5666])"
1075716537_62105738b4.jpg,"tensor([0.0000, 0.2272, 0.7813,  ..., 0.0000, 0.0182, 1.2936])"
107582366_d86f2d3347.jpg,"tensor([0.0000, 1.3022, 0.0000,  ..., 0.0000, 0.0000, 0.0344])"
1075867198_27ca2e7efe.jpg,"tensor([0.3575, 0.0000, 0.0000,  ..., 0.5734, 0.1712, 0.0000])"
1075881101_d55c46bece.jpg,"tensor([0.5267, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1077546505_a4f6c4daa9.jpg,"tensor([0.0000, 1.0563, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1077931201_1e0bb83105.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0740, 0.0000])"
1079274291_9aaf896cc1.jpg,"tensor([0.0534, 0.1384, 0.0000,  ..., 0.0000, 0.0655, 0.0000])"
10815824_2997e03d76.jpg,"tensor([0.2645, 0.0000, 0.0000,  ..., 0.1584, 0.0000, 0.0000])"
1082252566_8c79beef93.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.3954, 0.0000, 0.0000])"
1082379191_ec1e53f996.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.6119, 0.0000])"
1084040636_97d9633581.jpg,"tensor([0.0000, 0.0000, 0.3534,  ..., 0.6590, 0.0000, 2.9325])"
1084104085_3b06223afe.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0785, 0.0000])"
1087168168_70280d024a.jpg,"tensor([0.0000, 0.3114, 0.0000,  ..., 0.0000, 0.3848, 0.0000])"
1087539207_9f77ab3aaf.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.2515, 0.4803, 0.0000])"
1088767354_2acee738cf.jpg,"tensor([0.0000, 0.5960, 0.0000,  ..., 0.0000, 0.0000, 0.4339])"
108898978_7713be88fc.jpg,"tensor([0.0000, 2.0653, 0.0000,  ..., 0.5888, 0.0000, 0.1285])"
108899015_bf36131a57.jpg,"tensor([0.1445, 1.1442, 0.1765,  ..., 0.6213, 0.6462, 0.5679])"
1089181217_ee1167f7af.jpg,"tensor([1.1189, 0.0910, 0.0000,  ..., 1.0304, 0.0000, 0.0867])"
1089755335_0bfbfd30e6.jpg,"tensor([0.0000, 0.4090, 0.0000,  ..., 0.9275, 0.0000, 0.6757])"
109202756_b97fcdc62c.jpg,"tensor([0.3757, 0.9741, 0.0000,  ..., 0.7423, 0.0788, 1.3707])"
109202801_c6381eef15.jpg,"tensor([0.7780, 0.0000, 0.0000,  ..., 0.0000, 0.7685, 0.5822])"
109260216_85b0be5378.jpg,"tensor([0.0000, 0.6027, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
109260218_fca831f933.jpg,"tensor([0.0131, 1.2032, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1093716555_801aacef79.jpg,"tensor([0.3898, 2.0538, 0.0000,  ..., 0.4158, 0.0000, 1.2791])"
1093737381_b313cd49ff.jpg,"tensor([0.0000, 1.1997, 0.0000,  ..., 0.0000, 0.0000, 0.0159])"
1094462889_f9966dafa6.jpg,"tensor([0.5434, 1.3973, 0.0000,  ..., 0.3617, 0.0000, 0.4295])"
1095476286_87d4f8664e.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0249])"
1095580424_76f0aa8a3e.jpg,"tensor([0.0105, 0.0000, 0.0000,  ..., 1.4345, 0.0000, 0.9961])"
1095590286_c654f7e5a9.jpg,"tensor([0.0000, 0.1391, 0.0000,  ..., 0.0700, 0.0000, 0.9802])"
1095980313_3c94799968.jpg,"tensor([0.0000, 0.0000, 0.1448,  ..., 0.0000, 0.0000, 0.3623])"
1096097967_ac305887b4.jpg,"tensor([0.0000, 0.0000, 0.2616,  ..., 0.6150, 0.0000, 0.0647])"
1096165011_cc5eb16aa6.jpg,"tensor([0.0000, 0.4154, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1096395242_fc69f0ae5a.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.1068, 0.0000])"
109671650_f7bbc297fa.jpg,"tensor([0.0000, 0.2234, 0.0000,  ..., 0.0262, 0.0000, 0.0000])"
109738763_90541ef30d.jpg,"tensor([1.3723, 0.8644, 0.0000,  ..., 0.8093, 0.0000, 0.0000])"
109738916_236dc456ac.jpg,"tensor([0.3325, 1.5578, 0.0000,  ..., 2.5864, 0.0000, 0.0000])"
109823394_83fcb735e1.jpg,"tensor([0.0372, 0.2070, 0.0000,  ..., 0.3287, 0.0000, 0.2371])"
109823395_6fb423a90f.jpg,"tensor([0.0000, 0.0850, 0.0000,  ..., 0.0307, 0.0859, 0.4611])"
109823397_e35154645f.jpg,"tensor([0.4690, 0.0000, 0.0000,  ..., 0.3529, 0.5533, 0.5558])"
1100214449_d10861e633.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0736, 0.0000])"
1104133405_c04a00707f.jpg,"tensor([0.2739, 0.5723, 0.0000,  ..., 0.0000, 0.0235, 0.0000])"
1105959054_9c3a738096.jpg,"tensor([0.0000, 0.0000, 0.1035,  ..., 0.0000, 0.6088, 0.0000])"
110595925_f3395c8bd6.jpg,"tensor([0.4779, 0.0415, 0.0000,  ..., 0.0000, 0.3828, 0.2933])"
1107246521_d16a476380.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.2972, 0.0000, 0.3838])"
1107471216_4336c9b328.jpg,"tensor([0.0000, 0.0000, 0.5588,  ..., 0.0000, 0.0000, 0.0000])"
1110208841_5bb6806afe.jpg,"tensor([0.7818, 0.0000, 0.0000,  ..., 0.2681, 0.3016, 0.9948])"
1112212364_0c48235fc2.jpg,"tensor([0.5256, 0.4327, 0.0000,  ..., 0.1290, 0.6508, 0.6510])"
111497985_38e9f88856.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.6600])"
111537217_082a4ba060.jpg,"tensor([0.1211, 0.1149, 0.0000,  ..., 0.0540, 0.0000, 0.0000])"
111537222_07e56d5a30.jpg,"tensor([0.2962, 0.1674, 0.0000,  ..., 0.0000, 0.4808, 0.0000])"
1115565519_d976d4b1f1.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1115679311_245eff2f4b.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.4773, 0.0000, 0.5595])"
111766423_4522d36e56.jpg,"tensor([0.0000, 0.0000, 1.7210,  ..., 0.0000, 0.0000, 0.7817])"
1117972841_2b9261f95f.jpg,"tensor([0.4003, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1118557877_736f339752.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1119015538_e8e796281e.jpg,"tensor([0.8451, 1.8747, 0.9254,  ..., 0.0000, 0.1107, 1.7105])"
1119418776_58e4b93eac.jpg,"tensor([0.7199, 0.0000, 0.0000,  ..., 0.0935, 0.0000, 0.0000])"
1119463452_69d4eecd08.jpg,"tensor([0.0000, 0.5561, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1121416483_c7902d0d49.jpg,"tensor([0.0000, 0.0000, 0.0095,  ..., 0.0000, 0.6191, 0.0000])"
112178718_87270d9b4d.jpg,"tensor([0.1763, 0.0000, 0.0000,  ..., 0.0000, 0.5905, 0.0105])"
112243673_fd68255217.jpg,"tensor([0.3527, 0.9206, 0.0000,  ..., 0.6204, 0.0000, 1.0366])"
1122944218_8eb3607403.jpg,"tensor([0.0000, 0.0000, 0.0786,  ..., 0.0000, 0.7346, 0.0000])"
1124448967_2221af8dc5.jpg,"tensor([0.8742, 0.5908, 0.0000,  ..., 0.0000, 0.0000, 0.5542])"
1129704496_4a61441f2c.jpg,"tensor([0.0000, 0.1349, 0.0000,  ..., 0.0840, 0.0000, 0.0000])"
1130017585_1a219257ac.jpg,"tensor([0.3796, 0.0809, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1130369873_d80a1aa59c.jpg,"tensor([0.0000, 0.0366, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1130401779_8c30182e3e.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1131155939_b4b457b05e.jpg,"tensor([0.0547, 0.0000, 0.1124,  ..., 0.1603, 0.0000, 1.2133])"
1131340021_83f46b150a.jpg,"tensor([0.0000, 0.5289, 0.1199,  ..., 0.0000, 0.0000, 1.1891])"
1131800850_89c7ffd477.jpg,"tensor([0.2668, 0.0000, 0.0000,  ..., 1.7592, 0.1789, 1.3259])"
1131804997_177c3c0640.jpg,"tensor([0.3548, 0.7735, 0.0000,  ..., 0.6297, 0.0000, 0.7385])"
1131932671_c8d17751b3.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.3434, 0.0000, 0.3558])"
1132772170_600610c5df.jpg,"tensor([0.0000, 0.1367, 0.0000,  ..., 0.3916, 0.0000, 0.0121])"
113678030_87a6a6e42e.jpg,"tensor([0.1273, 0.9282, 0.0000,  ..., 0.8130, 0.0000, 0.5874])"
1138784872_69ade3f2ab.jpg,"tensor([0.0041, 2.3212, 0.0000,  ..., 0.0000, 0.1900, 0.2999])"
114051287_dd85625a04.jpg,"tensor([0.4427, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1141718391_24164bf1b1.jpg,"tensor([0.0000, 0.6936, 0.0000,  ..., 0.0000, 0.2866, 1.5273])"
1141739219_2c47195e4c.jpg,"tensor([0.1198, 1.3181, 0.0000,  ..., 0.0000, 0.5854, 0.1878])"
1142283988_6b227c5231.jpg,"tensor([0.0000, 0.3571, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1142847777_2a0c1c2551.jpg,"tensor([1.1164, 0.0000, 0.5320,  ..., 0.0000, 0.5062, 1.3990])"
1143373711_2e90b7b799.jpg,"tensor([1.1976, 0.7942, 0.3034,  ..., 0.0000, 0.4888, 0.5841])"
1143882946_1898d2eeb9.jpg,"tensor([0.4343, 1.1650, 0.4622,  ..., 0.0000, 0.0961, 0.0000])"
1144288288_e5c9558b6a.jpg,"tensor([0.3894, 0.4303, 1.1629,  ..., 0.0000, 1.9516, 0.0000])"
1148238960_f8cacec2fc.jpg,"tensor([0.8022, 1.1936, 0.0000,  ..., 0.0000, 0.0000, 0.8817])"
1149179852_acad4d7300.jpg,"tensor([0.2515, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.4103])"
114949897_490ca7eaec.jpg,"tensor([0.6141, 0.0000, 0.1022,  ..., 0.0000, 0.3177, 0.5582])"
1151466868_3bc4d9580b.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 1.1128])"
1153704539_542f7aa3a5.jpg,"tensor([0.4065, 0.0000, 0.0000,  ..., 0.0000, 0.5356, 0.0000])"
1155138244_859fd6e079.jpg,"tensor([0.0000, 0.9635, 0.3255,  ..., 0.9525, 0.1029, 0.0000])"
115684808_cb01227802.jpg,"tensor([1.4282, 1.2275, 0.0000,  ..., 1.7555, 0.0000, 0.0000])"
1159574340_99ba8c3c59.jpg,"tensor([0.0515, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1160034462_16b38174fe.jpg,"tensor([0.0000, 0.1173, 0.0000,  ..., 0.0000, 0.7188, 0.0000])"
1160441615_fe6b3c5277.jpg,"tensor([0.0000, 2.1963, 0.0000,  ..., 0.0000, 0.0000, 0.8557])"
1163282319_b729b24c46.jpg,"tensor([0.4047, 1.3044, 0.0000,  ..., 0.0000, 0.2218, 0.8469])"
116409198_0fe0c94f3b.jpg,"tensor([0.0000, 1.1840, 0.0000,  ..., 0.5593, 0.0000, 0.3061])"
1164131282_b30926f332.jpg,"tensor([0.1946, 0.0000, 0.0000,  ..., 0.2130, 0.0000, 0.0000])"
1164765687_7aca07bbe7.jpg,"tensor([0.5898, 0.0000, 0.0000,  ..., 1.0632, 0.0000, 0.0000])"
1167662968_e466f1e80a.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.4546, 0.0000])"
1167669558_87a8a467d6.jpg,"tensor([0.0000, 0.6990, 0.0000,  ..., 0.0000, 0.2594, 0.0000])"
1167908324_8caab45e15.jpg,"tensor([0.0000, 0.9133, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1169307342_e7a4685a5c.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1174525839_7c1e6cfa86.jpg,"tensor([0.0000, 0.0000, 0.0154,  ..., 0.0000, 0.0000, 0.2945])"
1174629344_a2e1a2bdbf.jpg,"tensor([0.2868, 1.0074, 0.0000,  ..., 0.0000, 0.6422, 0.0000])"
1176580356_9810d877bf.jpg,"tensor([1.9267, 0.0000, 0.0000,  ..., 0.9593, 0.0000, 0.0000])"
1177994172_10d143cb8d.jpg,"tensor([0.0000, 1.2300, 0.0000,  ..., 0.0000, 0.2284, 0.4549])"
1178705300_c224d9a4f1.jpg,"tensor([0.0000, 0.0000, 0.4833,  ..., 0.8936, 0.0000, 0.0042])"
118187095_d422383c81.jpg,"tensor([1.1273, 2.1806, 0.0000,  ..., 0.2681, 0.0000, 0.7288])"
118309463_a532b75be9.jpg,"tensor([0.0000, 1.0207, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1184967930_9e29ce380d.jpg,"tensor([1.1677, 1.2672, 0.0000,  ..., 0.9189, 0.0000, 0.7445])"
1187435567_18173c148b.jpg,"tensor([0.5637, 0.0000, 0.0000,  ..., 0.8346, 0.0000, 0.0000])"
1187593464_ce862352c6.jpg,"tensor([0.1643, 0.2797, 0.2910,  ..., 0.0000, 0.0076, 0.0000])"
1189977786_4f5aaed773.jpg,"tensor([0.0000, 0.0000, 0.1038,  ..., 0.0000, 0.1056, 0.0000])"
1191338263_a4fa073154.jpg,"tensor([0.0000, 1.4272, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1193116658_c0161c35b5.jpg,"tensor([0.5548, 1.1141, 0.0000,  ..., 0.0000, 0.0000, 1.4949])"
119534510_d52b3781a3.jpg,"tensor([0.0000, 0.8861, 0.0000,  ..., 0.0000, 0.0000, 0.3441])"
1197800988_7fb0ca4888.jpg,"tensor([0.0000, 0.3434, 0.0000,  ..., 0.0560, 0.0557, 0.0838])"
1198194316_543cc7b945.jpg,"tensor([0.0000, 0.5860, 0.0515,  ..., 0.0000, 0.6983, 0.5297])"
1204996216_71d7519d9a.jpg,"tensor([0.2511, 0.7617, 0.0000,  ..., 0.0000, 0.0000, 0.0204])"
1206506157_c7956accd5.jpg,"tensor([1.0848, 0.4143, 0.0000,  ..., 0.0000, 0.5497, 0.0000])"
1207159468_425b902bfb.jpg,"tensor([0.0000, 1.4210, 0.0580,  ..., 0.0000, 0.2227, 0.1684])"
1211015912_9f3ee3a995.jpg,"tensor([0.2719, 0.6095, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1213336750_2269b51397.jpg,"tensor([0.0000, 0.9914, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1215334959_b1970965f7.jpg,"tensor([0.0000, 0.0000, 0.0394,  ..., 0.0000, 0.0126, 0.3331])"
121800200_bef08fae5f.jpg,"tensor([0.0000, 0.2893, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
121971540_0a986ee176.jpg,"tensor([0.0000, 0.0000, 0.7253,  ..., 0.0000, 0.0000, 0.0000])"
1220401002_3f44b1f3f7.jpg,"tensor([0.4449, 0.4355, 0.0000,  ..., 0.0000, 1.0900, 0.0000])"
1222322358_225067636e.jpg,"tensor([0.0000, 0.9522, 0.0000,  ..., 0.0000, 0.4030, 0.0000])"
1224851143_33bcdd299c.jpg,"tensor([0.0000, 0.0728, 0.0000,  ..., 0.0000, 0.9224, 0.0000])"
1225443522_1633e7121f.jpg,"tensor([0.0000, 1.6720, 0.0000,  ..., 0.0000, 0.0000, 0.2907])"
1227655020_b11a1bb112.jpg,"tensor([0.8890, 0.0000, 0.0000,  ..., 1.9079, 0.0000, 0.6160])"
1229756013_94663527d7.jpg,"tensor([0.3167, 0.0000, 0.0000,  ..., 0.0000, 0.5072, 0.1893])"
1231229740_8dcbf80bfb.jpg,"tensor([0.0477, 0.1385, 0.0000,  ..., 0.0000, 0.2708, 0.2219])"
1232148178_4f45cc3284.jpg,"tensor([0.0000, 1.8976, 0.0000,  ..., 0.0000, 0.0293, 0.0000])"
1234293791_6566284bcd.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.5229, 0.0000])"
1234817607_924893f6e1.jpg,"tensor([0.0000, 0.3131, 0.0000,  ..., 0.0000, 0.0000, 0.1884])"
1235580648_7eebaed9bc.jpg,"tensor([0.0000, 0.8138, 0.0000,  ..., 0.0000, 0.2955, 0.0000])"
1235681222_819231767a.jpg,"tensor([0.0000, 0.7620, 0.4966,  ..., 0.0000, 0.0556, 1.4660])"
1235685934_be89b231fb.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.3568, 0.0000])"
1236951314_0308dc4138.jpg,"tensor([0.0074, 0.7877, 0.0000,  ..., 0.0993, 0.0000, 0.0000])"
1236964638_1808784a3c.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1237985362_dbafc59280.jpg,"tensor([0.4938, 0.7564, 0.0000,  ..., 0.0000, 0.1598, 0.0000])"
123889082_d3751e0350.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
123997871_6a9ca987b1.jpg,"tensor([0.8533, 0.2744, 0.0000,  ..., 0.0000, 0.1603, 0.0000])"
1240297429_c36ae0c58f.jpg,"tensor([0.0000, 0.4213, 0.0000,  ..., 0.0988, 0.0000, 0.0919])"
124195430_d14028660f.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.3596, 0.0000, 0.8026])"
1244140539_da4804d828.jpg,"tensor([0.3707, 0.0000, 0.0000,  ..., 1.2799, 0.0000, 0.0000])"
1244306891_8e78ae1620.jpg,"tensor([0.0145, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1244485675_822e6efe60.jpg,"tensor([0.0866, 0.0000, 0.0000,  ..., 0.0000, 0.2242, 0.0000])"
1245022983_fb329886dd.jpg,"tensor([0.2493, 0.9216, 0.1695,  ..., 0.0000, 1.3641, 0.1752])"
1247181182_35cabd76f3.jpg,"tensor([0.1419, 0.4881, 0.0000,  ..., 0.3436, 0.0000, 0.0000])"
1248357227_2b4175fc39.jpg,"tensor([0.0000, 1.9487, 0.0000,  ..., 0.3220, 0.1482, 0.1013])"
1248734482_3038218f3b.jpg,"tensor([0.3330, 0.1505, 0.0000,  ..., 0.0000, 0.5293, 0.0000])"
124881487_36e668145d.jpg,"tensor([1.5779, 0.5240, 0.0000,  ..., 0.0000, 0.5411, 0.0190])"
1248940539_46d33ed487.jpg,"tensor([0.0284, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1248953128_24c9f8d924.jpg,"tensor([0.1320, 1.2256, 0.0091,  ..., 0.0000, 0.3270, 0.0000])"
124972799_de706b6d0b.jpg,"tensor([0.5148, 0.3946, 0.0000,  ..., 1.5479, 0.9830, 0.0000])"
1251558317_4ef844b775.jpg,"tensor([0.0000, 0.9656, 0.0000,  ..., 0.3662, 0.0000, 0.0000])"
1252396628_eb81d3905b.jpg,"tensor([0.3172, 1.4247, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1252787177_4b08625897.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
125319704_49ead3463c.jpg,"tensor([0.6777, 0.9704, 0.0000,  ..., 0.0000, 0.0000, 0.2186])"
1253264731_e7c689eca5.jpg,"tensor([0.0000, 0.1073, 0.0000,  ..., 0.0000, 0.9874, 0.0000])"
1253275679_e955fb7304.jpg,"tensor([0.3725, 0.3463, 0.0000,  ..., 0.1466, 0.5955, 0.0000])"
1255504166_f2437febcb.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1258913059_07c613f7ff.jpg,"tensor([0.0000, 1.2619, 0.0000,  ..., 0.5217, 0.0000, 0.0000])"
1259936608_e3f0064f23.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1260816604_570fc35836.jpg,"tensor([0.9151, 0.2104, 1.1108,  ..., 0.0543, 0.0000, 0.4100])"
1262077938_8b9516c273.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.1977, 0.9800])"
1262454669_f1caafec2d.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.2868, 0.0000, 0.0724])"
1262583859_653f1469a9.jpg,"tensor([0.6619, 0.0000, 0.2295,  ..., 0.0000, 1.1487, 0.6699])"
1263126002_881ebd7ac9.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0080, 0.0000])"
1263801010_5c74bf1715.jpg,"tensor([0.0000, 1.2027, 0.0000,  ..., 0.4515, 0.0451, 0.4059])"
