image,image features
111537222_07e56d5a30.jpg,"tensor([0.0000, 0.1573, 1.0171,  ..., 0.9402, 0.0000, 2.0314])"
1115565519_d976d4b1f1.jpg,"tensor([0.0000, 1.9022, 0.4099,  ..., 1.2136, 0.0000, 0.2918])"
1115679311_245eff2f4b.jpg,"tensor([0.0000, 1.6138, 0.0000,  ..., 0.0000, 0.6893, 0.7840])"
111766423_4522d36e56.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1117972841_2b9261f95f.jpg,"tensor([0.2272, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1118557877_736f339752.jpg,"tensor([0.0000, 0.1454, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1119015538_e8e796281e.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1119418776_58e4b93eac.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.1638, 0.5124, 0.0000])"
1119463452_69d4eecd08.jpg,"tensor([0.0000, 0.0000, 0.9690,  ..., 0.0000, 0.0000, 0.0000])"
1121416483_c7902d0d49.jpg,"tensor([0.0000, 0.6292, 0.0000,  ..., 0.0000, 0.1685, 0.0000])"
112178718_87270d9b4d.jpg,"tensor([0.1708, 1.0978, 0.0000,  ..., 0.0000, 0.2590, 0.0000])"
112243673_fd68255217.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 2.0445, 0.7462])"
1122944218_8eb3607403.jpg,"tensor([0.0000, 0.0000, 0.6014,  ..., 2.4825, 0.1635, 0.0000])"
1124448967_2221af8dc5.jpg,"tensor([0.0000, 0.3622, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1129704496_4a61441f2c.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.2102])"
1130017585_1a219257ac.jpg,"tensor([0.0000, 1.9124, 0.3676,  ..., 1.1667, 0.0000, 0.0000])"
1130369873_d80a1aa59c.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0838, 0.3262])"
1130401779_8c30182e3e.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1131155939_b4b457b05e.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1131340021_83f46b150a.jpg,"tensor([0.0000, 0.3583, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1131800850_89c7ffd477.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1131804997_177c3c0640.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.1928, 0.0000, 0.0000])"
1131932671_c8d17751b3.jpg,"tensor([0.2496, 0.0000, 0.0000,  ..., 0.0000, 0.8407, 0.0000])"
1132772170_600610c5df.jpg,"tensor([2.6977, 0.0000, 0.0000,  ..., 0.0114, 0.1791, 0.0000])"
113678030_87a6a6e42e.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.4393, 0.3055, 1.5548])"
1138784872_69ade3f2ab.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
114051287_dd85625a04.jpg,"tensor([0.0000, 2.0423, 0.5787,  ..., 0.0000, 0.2540, 1.0103])"
1141718391_24164bf1b1.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.9394])"
1141739219_2c47195e4c.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.9210, 0.0000])"
1142283988_6b227c5231.jpg,"tensor([0.0000, 0.0000, 1.6361,  ..., 1.6410, 0.0000, 0.0000])"
1142847777_2a0c1c2551.jpg,"tensor([0.0000, 0.7818, 0.0000,  ..., 0.0000, 0.0000, 1.2086])"
1143373711_2e90b7b799.jpg,"tensor([0.0000, 0.8815, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1143882946_1898d2eeb9.jpg,"tensor([0.0000, 0.0000, 0.6147,  ..., 0.3159, 0.4733, 2.5459])"
1144288288_e5c9558b6a.jpg,"tensor([0.0000, 0.9975, 0.0000,  ..., 0.0000, 0.9563, 0.0000])"
1148238960_f8cacec2fc.jpg,"tensor([0.0000, 0.4132, 0.0000,  ..., 0.3262, 0.0000, 3.0514])"
1149179852_acad4d7300.jpg,"tensor([0.0000, 0.0000, 0.0396,  ..., 0.0000, 0.0000, 0.2852])"
114949897_490ca7eaec.jpg,"tensor([0.2709, 0.8148, 0.0793,  ..., 0.0000, 0.0000, 0.0000])"
1151466868_3bc4d9580b.jpg,"tensor([0.0000, 0.1608, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1153704539_542f7aa3a5.jpg,"tensor([0.0000, 2.0403, 1.0062,  ..., 0.5278, 0.0000, 0.0000])"
1155138244_859fd6e079.jpg,"tensor([0.0000, 0.6584, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
115684808_cb01227802.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 1.7094])"
1159574340_99ba8c3c59.jpg,"tensor([0.0000, 0.9428, 0.0000,  ..., 0.0000, 0.0000, 0.1242])"
1160034462_16b38174fe.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.1975, 0.0000, 0.0000])"
1160441615_fe6b3c5277.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0158])"
1163282319_b729b24c46.jpg,"tensor([0.0000, 0.2738, 0.5018,  ..., 0.0000, 0.7034, 1.1727])"
116409198_0fe0c94f3b.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.0646, 0.6272, 1.7638])"
1164131282_b30926f332.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 2.5609, 0.0000])"
1164765687_7aca07bbe7.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1167662968_e466f1e80a.jpg,"tensor([1.6204, 0.0000, 0.3254,  ..., 0.8259, 0.0000, 0.0000])"
1167669558_87a8a467d6.jpg,"tensor([2.8303, 0.0000, 0.0000,  ..., 1.3434, 0.0000, 0.0000])"
1167908324_8caab45e15.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1169307342_e7a4685a5c.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.3627, 0.0000])"
1174525839_7c1e6cfa86.jpg,"tensor([1.2232, 1.2015, 0.0000,  ..., 0.0000, 0.1033, 0.0000])"
1174629344_a2e1a2bdbf.jpg,"tensor([0.0000, 1.2568, 0.2358,  ..., 0.0254, 0.0000, 0.0095])"
1176580356_9810d877bf.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1177994172_10d143cb8d.jpg,"tensor([0.0000, 2.7335, 1.8937,  ..., 0.0000, 0.0000, 0.0000])"
1178705300_c224d9a4f1.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
118187095_d422383c81.jpg,"tensor([0.0000, 2.4045, 0.0000,  ..., 0.0000, 1.1006, 0.0000])"
118309463_a532b75be9.jpg,"tensor([0.0000, 0.5264, 5.3309,  ..., 2.5078, 0.0000, 0.0000])"
1184967930_9e29ce380d.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 2.2445])"
1187435567_18173c148b.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.8780, 1.7087, 0.0000])"
1187593464_ce862352c6.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1189977786_4f5aaed773.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1191338263_a4fa073154.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.8891, 0.0000])"
1193116658_c0161c35b5.jpg,"tensor([0.0000, 2.1700, 0.4688,  ..., 0.0000, 0.0000, 0.1185])"
119534510_d52b3781a3.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1197800988_7fb0ca4888.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.4791])"
1198194316_543cc7b945.jpg,"tensor([0.0000, 0.9683, 2.1416,  ..., 0.0000, 0.0000, 0.0000])"
1204996216_71d7519d9a.jpg,"tensor([0.0000, 0.6996, 0.0000,  ..., 1.3751, 0.0000, 1.0138])"
1206506157_c7956accd5.jpg,"tensor([1.9382, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1207159468_425b902bfb.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.7468, 0.0000])"
1211015912_9f3ee3a995.jpg,"tensor([0.0000, 0.9761, 0.0000,  ..., 0.2956, 0.0000, 0.0000])"
1213336750_2269b51397.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1215334959_b1970965f7.jpg,"tensor([0.0000, 0.3338, 0.0831,  ..., 0.0000, 0.0000, 0.0000])"
121800200_bef08fae5f.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.3384])"
121971540_0a986ee176.jpg,"tensor([0.0000, 0.2683, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1220401002_3f44b1f3f7.jpg,"tensor([0.0000, 0.4485, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1222322358_225067636e.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0607, 0.0000])"
1224851143_33bcdd299c.jpg,"tensor([0.0000, 0.0000, 0.5075,  ..., 0.0000, 0.0000, 0.0000])"
1225443522_1633e7121f.jpg,"tensor([0.0000, 0.6196, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1227655020_b11a1bb112.jpg,"tensor([1.0676, 0.0000, 0.0000,  ..., 0.1090, 0.0000, 0.9602])"
1229756013_94663527d7.jpg,"tensor([1.5625, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 2.0771])"
1231229740_8dcbf80bfb.jpg,"tensor([0.0000, 1.6171, 0.6289,  ..., 0.0000, 0.0000, 0.0000])"
1232148178_4f45cc3284.jpg,"tensor([0.0000, 0.0000, 1.2046,  ..., 0.0000, 0.0000, 0.0000])"
1234293791_6566284bcd.jpg,"tensor([0.0110, 0.0000, 0.0000,  ..., 0.0598, 0.0000, 1.8601])"
1234817607_924893f6e1.jpg,"tensor([0.1616, 0.0000, 0.0000,  ..., 1.3952, 1.0817, 0.0000])"
1235580648_7eebaed9bc.jpg,"tensor([0.8031, 0.0000, 2.0523,  ..., 1.6823, 0.0000, 0.0000])"
1235681222_819231767a.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.5583, 0.0000, 0.0000])"
1235685934_be89b231fb.jpg,"tensor([1.1284, 0.0000, 0.2574,  ..., 2.1327, 0.0000, 0.0000])"
1236951314_0308dc4138.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1236964638_1808784a3c.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 1.0375, 0.0000])"
1237985362_dbafc59280.jpg,"tensor([0.0000, 1.0251, 0.0000,  ..., 0.9429, 0.0000, 0.0000])"
123889082_d3751e0350.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
123997871_6a9ca987b1.jpg,"tensor([0.0000, 0.4666, 0.4897,  ..., 0.8775, 0.0000, 0.4680])"
1240297429_c36ae0c58f.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 2.2293, 0.0000])"
124195430_d14028660f.jpg,"tensor([1.1925, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1244140539_da4804d828.jpg,"tensor([0.0000, 0.2648, 0.0000,  ..., 0.0000, 0.4541, 0.0000])"
1244306891_8e78ae1620.jpg,"tensor([0.0000, 1.5762, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1244485675_822e6efe60.jpg,"tensor([0.0000, 1.3369, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1245022983_fb329886dd.jpg,"tensor([0.0000, 1.5310, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1247181182_35cabd76f3.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.3347, 0.0000, 4.4927])"
1248357227_2b4175fc39.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0431])"
1248734482_3038218f3b.jpg,"tensor([0.0000, 1.3439, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
124881487_36e668145d.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 5.1015])"
1248940539_46d33ed487.jpg,"tensor([0.0000, 1.3059, 0.2840,  ..., 0.8349, 0.0000, 2.0537])"
1248953128_24c9f8d924.jpg,"tensor([0.0000, 2.8013, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
124972799_de706b6d0b.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.5407, 0.0000, 0.0000])"
1251558317_4ef844b775.jpg,"tensor([0.0000, 1.8422, 0.0000,  ..., 0.8130, 0.0000, 0.0000])"
1252396628_eb81d3905b.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.3353, 4.2711])"
1252787177_4b08625897.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.3002, 2.5099, 0.0000])"
125319704_49ead3463c.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 3.7915])"
1253264731_e7c689eca5.jpg,"tensor([0.0000, 0.4388, 1.0923,  ..., 0.0000, 0.0331, 0.0000])"
1253275679_e955fb7304.jpg,"tensor([0.4457, 0.0000, 1.6354,  ..., 0.0000, 0.0000, 0.0000])"
1255504166_f2437febcb.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.6403])"
1258913059_07c613f7ff.jpg,"tensor([0.0000, 0.3685, 0.0000,  ..., 0.5557, 0.0000, 0.0000])"
1259936608_e3f0064f23.jpg,"tensor([0.0000, 2.3197, 0.0000,  ..., 0.0000, 0.0000, 0.5801])"
1260816604_570fc35836.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.5814, 0.0000])"
1262077938_8b9516c273.jpg,"tensor([0.0000, 1.3694, 1.5066,  ..., 0.0000, 0.0000, 0.0000])"
1262454669_f1caafec2d.jpg,"tensor([0.0000, 0.4908, 0.1641,  ..., 0.0000, 0.0000, 0.0000])"
1262583859_653f1469a9.jpg,"tensor([0.0000, 0.5184, 0.0000,  ..., 0.0000, 0.3684, 0.4650])"
1263126002_881ebd7ac9.jpg,"tensor([0.0000, 0.0000, 0.9479,  ..., 0.0000, 0.6663, 0.0000])"
1263801010_5c74bf1715.jpg,"tensor([0.0000, 0.0000, 1.3617,  ..., 0.9854, 0.0000, 2.8304])"
1267711451_e2a754b4f8.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1269470943_ba7fc49b4d.jpg,"tensor([0.0000, 2.0021, 0.0000,  ..., 0.5902, 0.0000, 0.0000])"
1271210445_7f7ecf3791.jpg,"tensor([4.3639, 0.0416, 0.0000,  ..., 0.1820, 0.0000, 0.0000])"
1271960365_e54033f883.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.5064])"
1273001772_1585562051.jpg,"tensor([0.0000, 1.7424, 0.0000,  ..., 0.8052, 0.0000, 0.0000])"
127450902_533ceeddfc.jpg,"tensor([3.5116, 0.0239, 0.0000,  ..., 1.1063, 0.1564, 1.0043])"
127488876_f2d2a89588.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
