image,image features
1131932671_c8d17751b3.jpg,[2.8786647 0.        0.        ... 0.        0.        0.       ]
1132772170_600610c5df.jpg,[0. 0. 0. ... 0. 0. 0.]
113678030_87a6a6e42e.jpg,[0. 0. 0. ... 0. 0. 0.]
1138784872_69ade3f2ab.jpg,[0.        0.        0.7719131 ... 0.        0.        0.       ]
114051287_dd85625a04.jpg,[0.        0.4653831 0.        ... 0.        0.        0.       ]
1141718391_24164bf1b1.jpg,[0.        0.        0.        ... 0.        0.        1.8324121]
1141739219_2c47195e4c.jpg,[0.         0.         0.         ... 0.17703937 0.         0.        ]
1142283988_6b227c5231.jpg,[0. 0. 0. ... 0. 0. 0.]
1142847777_2a0c1c2551.jpg,[0.         0.         0.19727418 ... 0.         0.         0.        ]
1143373711_2e90b7b799.jpg,[0.03670921 0.         1.6897238  ... 0.         0.         0.        ]
1143882946_1898d2eeb9.jpg,[0. 0. 0. ... 0. 0. 0.]
1144288288_e5c9558b6a.jpg,[0. 0. 0. ... 0. 0. 0.]
1148238960_f8cacec2fc.jpg,[0.       0.       3.725352 ... 0.       0.       0.      ]
1149179852_acad4d7300.jpg,[0.        0.        0.        ... 1.6000228 0.        0.       ]
114949897_490ca7eaec.jpg,[0. 0. 0. ... 0. 0. 0.]
1151466868_3bc4d9580b.jpg,[0.        0.        0.9634592 ... 0.        0.        0.       ]
1153704539_542f7aa3a5.jpg,[0. 0. 0. ... 0. 0. 0.]
1155138244_859fd6e079.jpg,[0. 0. 0. ... 0. 0. 0.]
115684808_cb01227802.jpg,[0. 0. 0. ... 0. 0. 0.]
1159574340_99ba8c3c59.jpg,[0. 0. 0. ... 0. 0. 0.]
1160034462_16b38174fe.jpg,[0. 0. 0. ... 0. 0. 0.]
1160441615_fe6b3c5277.jpg,[0. 0. 0. ... 0. 0. 0.]
1163282319_b729b24c46.jpg,[1.6791011 0.        0.        ... 0.        0.        0.       ]
116409198_0fe0c94f3b.jpg,[0. 0. 0. ... 0. 0. 0.]
1164131282_b30926f332.jpg,[0. 0. 0. ... 0. 0. 0.]
1164765687_7aca07bbe7.jpg,[0. 0. 0. ... 0. 0. 0.]
1167662968_e466f1e80a.jpg,[0. 0. 0. ... 0. 0. 0.]
1167669558_87a8a467d6.jpg,[0. 0. 0. ... 0. 0. 0.]
1167908324_8caab45e15.jpg,[1.0818958 0.        0.        ... 0.        0.        0.       ]
1169307342_e7a4685a5c.jpg,[0. 0. 0. ... 0. 0. 0.]
1174525839_7c1e6cfa86.jpg,[0.        0.        3.8477585 ... 0.        0.        0.       ]
1174629344_a2e1a2bdbf.jpg,[0.        0.        0.6013202 ... 3.8193374 0.        0.       ]
1176580356_9810d877bf.jpg,[0. 0. 0. ... 0. 0. 0.]
1177994172_10d143cb8d.jpg,[0. 0. 0. ... 0. 0. 0.]
1178705300_c224d9a4f1.jpg,[0. 0. 0. ... 0. 0. 0.]
118187095_d422383c81.jpg,[0. 0. 0. ... 0. 0. 0.]
118309463_a532b75be9.jpg,[3.7881205 0.        0.        ... 0.        0.        0.       ]
1184967930_9e29ce380d.jpg,[0. 0. 0. ... 0. 0. 0.]
1187435567_18173c148b.jpg,[0.         0.         0.         ... 0.01191874 0.         0.        ]
1187593464_ce862352c6.jpg,[0. 0. 0. ... 0. 0. 0.]
1189977786_4f5aaed773.jpg,[0. 0. 0. ... 0. 0. 0.]
1191338263_a4fa073154.jpg,[0.09909457 0.         1.9422501  ... 0.         0.         2.3334641 ]
1193116658_c0161c35b5.jpg,[0. 0. 0. ... 0. 0. 0.]
119534510_d52b3781a3.jpg,[0.        0.        2.608843  ... 0.        0.        3.4811888]
1197800988_7fb0ca4888.jpg,[0.       0.       0.       ... 0.       0.       0.500938]
1198194316_543cc7b945.jpg,[0.        0.        2.0684607 ... 0.        0.        0.       ]
1204996216_71d7519d9a.jpg,[0.        0.        2.3767748 ... 0.        0.        0.       ]
1206506157_c7956accd5.jpg,[0.       0.       0.       ... 0.       0.       2.006432]
1207159468_425b902bfb.jpg,[0. 0. 0. ... 0. 0. 0.]
1211015912_9f3ee3a995.jpg,[0.        0.        0.        ... 6.8205905 0.        0.       ]
1213336750_2269b51397.jpg,[0. 0. 0. ... 0. 0. 0.]
1215334959_b1970965f7.jpg,[0.        0.        2.2580075 ... 0.        0.        0.       ]
121800200_bef08fae5f.jpg,[0.       0.       0.       ... 0.       0.       8.093923]
121971540_0a986ee176.jpg,[0.        0.        3.2767503 ... 0.        0.        0.       ]
1220401002_3f44b1f3f7.jpg,[0. 0. 0. ... 0. 0. 0.]
1222322358_225067636e.jpg,[0. 0. 0. ... 0. 0. 0.]
1224851143_33bcdd299c.jpg,[0.5456967 0.        0.        ... 0.        0.        0.       ]
1225443522_1633e7121f.jpg,[0. 0. 0. ... 0. 0. 0.]
1227655020_b11a1bb112.jpg,[0.        0.        0.        ... 0.        1.0921308 0.       ]
1229756013_94663527d7.jpg,[0.         0.         0.         ... 0.6862174  0.         0.62440395]
1231229740_8dcbf80bfb.jpg,[0. 0. 0. ... 0. 0. 0.]
1232148178_4f45cc3284.jpg,[0. 0. 0. ... 0. 0. 0.]
1234293791_6566284bcd.jpg,[0.        0.        0.        ... 1.7079176 0.        0.       ]
1234817607_924893f6e1.jpg,[0.        0.        0.        ... 1.3297292 0.        0.       ]
1235580648_7eebaed9bc.jpg,[0. 0. 0. ... 0. 0. 0.]
1235681222_819231767a.jpg,[0.        0.        4.1122837 ... 2.352188  0.        7.135044 ]
1235685934_be89b231fb.jpg,[0. 0. 0. ... 0. 0. 0.]
1236951314_0308dc4138.jpg,[0. 0. 0. ... 0. 0. 0.]
1236964638_1808784a3c.jpg,[0. 0. 0. ... 0. 0. 0.]
1237985362_dbafc59280.jpg,[0. 0. 0. ... 0. 0. 0.]
123889082_d3751e0350.jpg,[0. 0. 0. ... 0. 0. 0.]
123997871_6a9ca987b1.jpg,[0.        0.        0.        ... 2.2629745 0.        0.       ]
1240297429_c36ae0c58f.jpg,[0. 0. 0. ... 0. 0. 0.]
124195430_d14028660f.jpg,[0. 0. 0. ... 0. 0. 0.]
1244140539_da4804d828.jpg,[0. 0. 0. ... 0. 0. 0.]
1244306891_8e78ae1620.jpg,[0.        0.        0.        ... 3.3085556 0.        0.       ]
1244485675_822e6efe60.jpg,[0.         0.         0.         ... 0.11526467 0.         0.        ]
1245022983_fb329886dd.jpg,[0. 0. 0. ... 0. 0. 0.]
1247181182_35cabd76f3.jpg,[0. 0. 0. ... 0. 0. 0.]
1248357227_2b4175fc39.jpg,[0.        0.        0.        ... 0.        0.        0.6752156]
1248734482_3038218f3b.jpg,[3.6918452  0.         0.         ... 0.05284549 0.         0.        ]
124881487_36e668145d.jpg,[0. 0. 0. ... 0. 0. 0.]
1248940539_46d33ed487.jpg,[0.        0.        2.1884992 ... 0.        0.        0.       ]
1248953128_24c9f8d924.jpg,[0. 0. 0. ... 0. 0. 0.]
124972799_de706b6d0b.jpg,[0.        0.        0.3051589 ... 1.7644411 1.9762865 0.       ]
1251558317_4ef844b775.jpg,[0.        3.5400898 0.        ... 0.        0.        0.       ]
1252396628_eb81d3905b.jpg,[0. 0. 0. ... 0. 0. 0.]
1252787177_4b08625897.jpg,[0. 0. 0. ... 0. 0. 0.]
125319704_49ead3463c.jpg,[0. 0. 0. ... 0. 0. 0.]
1253264731_e7c689eca5.jpg,[2.1645696  0.         0.         ... 0.22384144 0.         0.        ]
1253275679_e955fb7304.jpg,[0.        0.7364708 0.        ... 0.        0.        0.       ]
1255504166_f2437febcb.jpg,[0. 0. 0. ... 0. 0. 0.]
1258913059_07c613f7ff.jpg,[0.       0.       0.       ... 2.499404 0.       0.      ]
1259936608_e3f0064f23.jpg,[0.         0.         0.         ... 0.90911764 0.         0.        ]
1260816604_570fc35836.jpg,[0. 0. 0. ... 0. 0. 0.]
1262077938_8b9516c273.jpg,[0.        0.        3.6391613 ... 0.8439607 0.        0.       ]
1262454669_f1caafec2d.jpg,[0.        1.0327487 0.        ... 0.        0.        0.       ]
1262583859_653f1469a9.jpg,[0.        0.2697887 0.        ... 0.        0.        0.       ]
1263126002_881ebd7ac9.jpg,[3.288967   0.         0.43616825 ... 0.         0.         0.        ]
1263801010_5c74bf1715.jpg,[0. 0. 0. ... 0. 0. 0.]
1267711451_e2a754b4f8.jpg,[0.        0.        0.        ... 0.        1.8929902 0.       ]
1269470943_ba7fc49b4d.jpg,[0. 0. 0. ... 0. 0. 0.]
1271210445_7f7ecf3791.jpg,[0.        0.        0.        ... 2.4050963 0.        0.       ]
1271960365_e54033f883.jpg,[0.        0.        1.0487794 ... 0.        0.        0.       ]
1273001772_1585562051.jpg,[0.       0.       0.       ... 2.459135 0.       0.      ]
127450902_533ceeddfc.jpg,[0.        0.        0.4721715 ... 0.        0.        0.       ]
127488876_f2d2a89588.jpg,[0. 0. 0. ... 0. 0. 0.]
127490019_7c5c08cb11.jpg,[0. 0. 0. ... 0. 0. 0.]
1277185009_06478dd457.jpg,[0. 0. 0. ... 0. 0. 0.]
1277743944_f4e8c78403.jpg,[0. 0. 0. ... 0. 0. 0.]
1280147517_98767ca3b3.jpg,[0.        0.        0.        ... 0.        0.        0.4312684]
1280320287_b2a4b9b7bd.jpg,[0. 0. 0. ... 0. 0. 0.]
1282392036_5a0328eb86.jpg,[0.        0.        0.        ... 0.        0.        2.3280656]
12830823_87d2654e31.jpg,[0.75390095 0.         0.         ... 0.         0.         0.        ]
1285067106_2adc307240.jpg,[0. 0. 0. ... 0. 0. 0.]
1285874746_486731a954.jpg,[0. 0. 0. ... 0. 0. 0.]
1286408831_05282582ed.jpg,[0.        0.        0.        ... 4.7447405 0.        0.       ]
1287064529_aa4e4f3c31.jpg,[0.        0.        1.3944502 ... 5.1544104 0.        0.       ]
1287073593_f3d2a62455.jpg,[0.        0.        2.8629773 ... 0.        0.        0.       ]
1287475186_2dee85f1a5.jpg,[0. 0. 0. ... 0. 0. 0.]
1287920676_d21a0b289b.jpg,[0.        0.        0.        ... 2.0875778 0.        0.       ]
1287931016_fb015e2e10.jpg,[0. 0. 0. ... 0. 0. 0.]
1287982439_6578006e22.jpg,[0.         0.         1.1523272  ... 0.29549626 0.         0.        ]
1288909046_d2b2b62607.jpg,[0.        0.        0.        ... 1.6517199 0.        0.       ]
128912885_8350d277a4.jpg,[0. 0. 0. ... 0. 0. 0.]
1289142574_2bd6a082dd.jpg,[0.        0.        0.1548886 ... 0.        0.        0.       ]
1290894194_8a4ffdc7eb.jpg,[0. 0. 0. ... 0. 0. 0.]
1294578091_2ad02fea91.jpg,[0.        0.        0.        ... 1.8237164 0.        0.       ]
1295669416_21cabf594d.jpg,[0.        0.        0.        ... 2.0540621 0.        0.       ]
1295671216_cde1b9c9d1.jpg,[0. 0. 0. ... 0. 0. 0.]
1295698260_e10c53c137.jpg,[0. 0. 0. ... 0. 0. 0.]
129599450_cab4e77343.jpg,[0. 0. 0. ... 0. 0. 0.]
1296412797_85b6d2f8d6.jpg,[0. 0. 0. ... 0. 0. 0.]
1296770308_3db2022f5a.jpg,[0. 0. 0. ... 0. 0. 0.]
1298295313_db1f4c6522.jpg,[0.        0.        1.3133757 ... 0.        0.        0.       ]
1298866571_b4c496b71c.jpg,[0. 0. 0. ... 0. 0. 0.]
1299459550_1fd5594fa2.jpg,[0. 0. 0. ... 0. 0. 0.]
1299459562_ed0e064aee.jpg,[0.         0.         0.82621735 ... 0.         0.         0.        ]
1301140633_046e4e8010.jpg,[0. 0. 0. ... 0. 0. 0.]
130211457_be3f6b335d.jpg,[0. 0. 0. ... 0. 0. 0.]
1302657647_46b36c0d66.jpg,[0. 0. 0. ... 0. 0. 0.]
1303335399_b3facd47ab.jpg,[0. 0. 0. ... 0. 0. 0.]
1303548017_47de590273.jpg,[0.        0.        1.9669522 ... 0.        0.        0.       ]
1303550623_cb43ac044a.jpg,[0.7771805  0.         4.221093   ... 0.46116087 0.         0.        ]
1303727066_23d0f6ed43.jpg,[0.       0.       0.       ... 4.266108 0.       0.      ]
1303727828_d1052ee341.jpg,[0. 0. 0. ... 0. 0. 0.]
1304100320_c8990a1539.jpg,[0. 0. 0. ... 0. 0. 0.]
1304961697_76b86b0c18.jpg,[0. 0. 0. ... 0. 0. 0.]
1305564994_00513f9a5b.jpg,[0. 0. 0. ... 0. 0. 0.]
1306145560_1e37081b91.jpg,[0. 0. 0. ... 0. 0. 0.]
1307635496_94442dc21a.jpg,[0. 0. 0. ... 0. 0. 0.]
1308472581_9961782889.jpg,[0. 0. 0. ... 0. 0. 0.]
1308617539_54e1a3dfbe.jpg,[0. 0. 0. ... 0. 0. 0.]
1309330801_aeeb23f1ee.jpg,[0.       0.       0.       ... 0.       0.       6.456052]
1311132744_5ffd03f831.jpg,[0. 0. 0. ... 0. 0. 0.]
1311388430_4ab0cd1a1f.jpg,[0.         0.         0.44673353 ... 0.         0.         0.        ]
1312020846_5abb4a9be2.jpg,[0. 0. 0. ... 0. 0. 0.]
1312227131_771b5ed201.jpg,[0.         0.         0.56111026 ... 0.         0.         0.        ]
1312954382_cf6d70d63a.jpg,[0.         0.07298815 0.         ... 0.         0.         0.        ]
1313693129_71d0b21c63.jpg,[0.        0.        4.7859826 ... 0.        0.        0.       ]
1313961775_824b87d155.jpg,[0.        0.6017022 0.        ... 0.        0.        0.       ]
1316247213_1d2c726dd5.jpg,[0. 0. 0. ... 0. 0. 0.]
131632409_4de0d4e710.jpg,[0. 0. 0. ... 0. 0. 0.]
1317292658_ba29330a0b.jpg,[0.        0.        0.        ... 1.5366449 0.        0.       ]
1319634306_816f21677f.jpg,[0. 0. 0. ... 0. 0. 0.]
1321723162_9d4c78b8af.jpg,[0. 0. 0. ... 0. 0. 0.]
1321949151_77b77b4617.jpg,[0.        0.        0.7823956 ... 1.1985046 0.        0.       ]
1322323208_c7ecb742c6.jpg,[0.        0.        1.3917675 ... 0.        0.        0.       ]
1324816249_86600a6759.jpg,[0. 0. 0. ... 0. 0. 0.]
132489044_3be606baf7.jpg,[0.        0.        1.5593376 ... 0.        0.        0.       ]
1329832826_432538d331.jpg,[0.       0.       0.       ... 3.233128 0.       0.      ]
1330645772_24f831ff8f.jpg,[0. 0. 0. ... 0. 0. 0.]
133189853_811de6ab2a.jpg,[0. 0. 0. ... 0. 0. 0.]
1332208215_fa824f6659.jpg,[0. 0. 0. ... 0. 0. 0.]
1332492622_8c66992b62.jpg,[0. 0. 0. ... 0. 0. 0.]
1332722096_1e3de8ae70.jpg,[0. 0. 0. ... 0. 0. 0.]
1332815795_8eea44375e.jpg,[0.      0.      0.      ... 0.      0.      1.12297]
1332823164_c70a5d930e.jpg,[0.         0.         3.383265   ... 0.08859219 0.         0.        ]
1333888922_26f15c18c3.jpg,[0. 0. 0. ... 0. 0. 0.]
1334892555_1beff092c3.jpg,[0. 0. 0. ... 0. 0. 0.]
1335617803_4fbc03dab0.jpg,[0. 0. 0. ... 0. 0. 0.]
1337792872_d01a390b33.jpg,[0. 0. 0. ... 0. 0. 0.]
1338523142_57fce8229b.jpg,[0. 0. 0. ... 0. 0. 0.]
133905560_9d012b47f3.jpg,[0. 0. 0. ... 0. 0. 0.]
1339596997_8ac29c1841.jpg,[0. 0. 0. ... 0. 0. 0.]
1341787777_4f1ebb1793.jpg,[0. 0. 0. ... 0. 0. 0.]
1342766791_1e72f92455.jpg,[0.        0.        0.5065788 ... 0.        0.        0.       ]
1342780478_bacc32344d.jpg,[0.        0.        3.6681044 ... 0.6545685 0.        0.       ]
1343426964_cde3fb54e8.jpg,[0. 0. 0. ... 0. 0. 0.]
1346051107_9cdc14e070.jpg,[0.        0.        2.2969177 ... 1.800301  0.        0.       ]
1346529555_e916816cfe.jpg,[0.        0.        0.        ... 1.9941641 0.        0.       ]
134724228_30408cd77f.jpg,[0. 0. 0. ... 0. 0. 0.]
1347519824_e402241e4f.jpg,[0.       1.701031 0.       ... 0.       0.       0.      ]
1348113612_5bfc5f429e.jpg,[3.0525086  0.         0.         ... 0.         0.         0.65359735]
1348304997_afe60a61df.jpg,[0.        0.        0.        ... 1.4970349 0.        0.       ]
1348891916_ebd4413033.jpg,[0. 0. 0. ... 0. 0. 0.]
134894450_dadea45d65.jpg,[0. 0. 0. ... 0. 0. 0.]
1348947380_14f0fc1237.jpg,[0.        0.        2.5530345 ... 0.        0.        0.       ]
1348957576_c4a78eb974.jpg,[0.         0.         0.94732344 ... 0.         0.         0.        ]
1350811702_2ce7cfd0c5.jpg,[0.       0.       2.272442 ... 0.       0.       0.      ]
1350948838_fdebe4ff65.jpg,[0. 0. 0. ... 0. 0. 0.]
1351315701_6580b51c41.jpg,[0. 0. 0. ... 0. 0. 0.]
1351764581_4d4fb1b40f.jpg,[0.       4.201747 0.       ... 0.       0.       0.      ]
135235570_5698072cd4.jpg,[0.        0.        1.0382969 ... 0.        0.        3.8503134]
1352398363_9cc8ffcce9.jpg,[1.8976588  0.         0.90227646 ... 6.155733   0.         0.        ]
1352410176_af6b139734.jpg,[0.        0.        4.5640473 ... 0.        0.        0.       ]
1354318519_2f9baed754.jpg,[0.         0.         0.         ... 0.49258515 0.         0.        ]
1355450069_c0675b0706.jpg,[0.        0.        0.        ... 0.3316801 0.        1.2562877]
1355703632_5683a4b6fb.jpg,[0.        0.        2.3045213 ... 0.        0.        0.       ]
