image,image features
1084040636_97d9633581.jpg,"tensor([0.1721, 0.1541, 0.0000,  ..., 0.0844, 0.0000, 0.0000])"
1084104085_3b06223afe.jpg,"tensor([0.2027, 0.0000, 0.0609,  ..., 0.4109, 0.0000, 0.0524])"
1087168168_70280d024a.jpg,"tensor([0.0000, 0.0705, 0.0000,  ..., 0.9449, 0.0000, 0.0563])"
1087539207_9f77ab3aaf.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.7011, 0.0000, 0.0291])"
1088767354_2acee738cf.jpg,"tensor([0.0000, 0.0000, 0.0295,  ..., 2.5492, 0.0000, 0.2821])"
108898978_7713be88fc.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
108899015_bf36131a57.jpg,"tensor([0.0000, 0.0000, 0.0931,  ..., 0.0000, 0.0051, 0.0074])"
1089181217_ee1167f7af.jpg,"tensor([0.0071, 0.0400, 0.0000,  ..., 0.7393, 0.0180, 0.1070])"
1089755335_0bfbfd30e6.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.3829, 0.0176, 0.0000])"
109202756_b97fcdc62c.jpg,"tensor([0.0000, 0.0432, 0.0000,  ..., 0.0011, 0.0000, 0.0036])"
109202801_c6381eef15.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.1735, 0.0000, 0.0000])"
109260216_85b0be5378.jpg,"tensor([0.0571, 0.0000, 0.0000,  ..., 0.0127, 0.0289, 0.0000])"
109260218_fca831f933.jpg,"tensor([0.0000, 0.0000, 0.0974,  ..., 0.0104, 0.1054, 0.2356])"
1093716555_801aacef79.jpg,"tensor([0.0277, 0.5848, 0.0742,  ..., 0.1256, 0.1085, 0.0019])"
1093737381_b313cd49ff.jpg,"tensor([0.0000, 0.0000, 0.1523,  ..., 1.0087, 0.2193, 0.0000])"
1094462889_f9966dafa6.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.4269, 0.0000, 0.0000])"
1095476286_87d4f8664e.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.5589, 0.0164, 0.0513])"
1095580424_76f0aa8a3e.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.0854, 0.1357])"
1095590286_c654f7e5a9.jpg,"tensor([0.0177, 0.0000, 0.0000,  ..., 0.5154, 0.1296, 0.0000])"
1095980313_3c94799968.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.2948, 0.0000, 0.0135])"
1096097967_ac305887b4.jpg,"tensor([0.0543, 0.0875, 0.0000,  ..., 0.0000, 0.0722, 0.0303])"
1096165011_cc5eb16aa6.jpg,"tensor([0.0080, 0.0000, 0.0005,  ..., 0.4223, 0.0000, 0.0000])"
1096395242_fc69f0ae5a.jpg,"tensor([0.0000, 0.0512, 0.3139,  ..., 1.2129, 0.6423, 0.0819])"
109671650_f7bbc297fa.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.7116, 0.0000, 0.0000])"
109738763_90541ef30d.jpg,"tensor([0.0000, 0.0000, 0.0083,  ..., 0.1771, 0.0000, 0.0000])"
109738916_236dc456ac.jpg,"tensor([0.0000, 0.0389, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
109823394_83fcb735e1.jpg,"tensor([0.0165, 0.1345, 0.0016,  ..., 0.5548, 0.0399, 0.0028])"
109823395_6fb423a90f.jpg,"tensor([0.0107, 0.0000, 0.0000,  ..., 0.3873, 0.0000, 0.0006])"
109823397_e35154645f.jpg,"tensor([0.3349, 0.0574, 0.1085,  ..., 0.2622, 0.0000, 0.0166])"
1100214449_d10861e633.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.3930, 0.0000, 0.3317])"
1104133405_c04a00707f.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.5026, 0.0000, 0.5009])"
1105959054_9c3a738096.jpg,"tensor([0.0000, 0.0454, 0.0849,  ..., 1.0932, 0.0098, 0.0000])"
110595925_f3395c8bd6.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.2066, 0.0023, 0.0000])"
1107246521_d16a476380.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0217, 0.0000, 0.0000])"
1107471216_4336c9b328.jpg,"tensor([0.0421, 0.0000, 0.0196,  ..., 0.3724, 0.0480, 0.0000])"
1110208841_5bb6806afe.jpg,"tensor([0.1279, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.4145])"
1112212364_0c48235fc2.jpg,"tensor([0.0000, 0.0731, 0.8932,  ..., 8.0638, 0.2117, 0.0176])"
111497985_38e9f88856.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.9240, 0.0479, 0.0000])"
111537217_082a4ba060.jpg,"tensor([0.0606, 0.0737, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
111537222_07e56d5a30.jpg,"tensor([0.0000, 0.0125, 0.3911,  ..., 0.1053, 0.3268, 0.2529])"
1115565519_d976d4b1f1.jpg,"tensor([0.0000, 0.0665, 0.2404,  ..., 3.5268, 0.1646, 0.0000])"
1115679311_245eff2f4b.jpg,"tensor([0.0000, 0.0319, 0.1310,  ..., 0.0720, 0.0000, 0.0000])"
111766423_4522d36e56.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0921, 0.0000, 0.0000])"
1117972841_2b9261f95f.jpg,"tensor([0.0065, 0.0000, 0.0000,  ..., 1.2545, 0.2144, 0.0000])"
1118557877_736f339752.jpg,"tensor([0.0000, 0.1499, 0.0031,  ..., 1.3494, 0.1832, 0.4480])"
1119015538_e8e796281e.jpg,"tensor([0.0674, 0.0000, 0.0000,  ..., 0.4626, 0.0000, 0.0704])"
1119418776_58e4b93eac.jpg,"tensor([0.0000, 0.0136, 0.0000,  ..., 0.0000, 0.0000, 0.0042])"
1119463452_69d4eecd08.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.5296, 0.0000, 0.0000])"
1121416483_c7902d0d49.jpg,"tensor([0.0792, 0.0899, 0.0000,  ..., 0.2449, 0.0000, 0.4041])"
112178718_87270d9b4d.jpg,"tensor([0.0093, 0.0000, 0.3499,  ..., 1.1207, 0.0154, 0.0343])"
112243673_fd68255217.jpg,"tensor([0.0297, 0.2412, 0.0000,  ..., 0.2145, 0.0302, 0.0209])"
1122944218_8eb3607403.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.1439, 0.0192, 0.0425])"
1124448967_2221af8dc5.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1129704496_4a61441f2c.jpg,"tensor([0.0018, 0.0000, 0.0000,  ..., 0.1079, 0.0000, 0.0193])"
1130017585_1a219257ac.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.7860, 1.1665, 0.2195])"
1130369873_d80a1aa59c.jpg,"tensor([0.0048, 0.0000, 0.0468,  ..., 0.0000, 0.0108, 0.1013])"
1130401779_8c30182e3e.jpg,"tensor([0.0189, 0.7329, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1131155939_b4b457b05e.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.6034, 0.0000, 0.0000])"
1131340021_83f46b150a.jpg,"tensor([0.0000e+00, 0.0000e+00, 0.0000e+00,  ..., 3.5979e+00, 1.5682e-02,
        4.0193e-04])"
1131800850_89c7ffd477.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.1947, 0.0000, 0.0000])"
1131804997_177c3c0640.jpg,"tensor([0.0000, 0.0000, 0.0396,  ..., 0.8953, 0.0000, 0.0000])"
1131932671_c8d17751b3.jpg,"tensor([0.0000, 0.0698, 0.0438,  ..., 0.6974, 0.0100, 0.2790])"
1132772170_600610c5df.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.1672, 0.1864, 0.0562])"
113678030_87a6a6e42e.jpg,"tensor([0.0000, 0.0326, 0.0108,  ..., 0.1205, 0.0000, 0.0432])"
1138784872_69ade3f2ab.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.6568, 0.4364, 0.0188])"
114051287_dd85625a04.jpg,"tensor([0.0285, 0.1621, 0.0207,  ..., 0.9730, 0.0073, 0.2710])"
1141718391_24164bf1b1.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0393, 0.0000, 0.0852])"
1141739219_2c47195e4c.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.1575, 0.3088, 0.0321])"
1142283988_6b227c5231.jpg,"tensor([0.0000, 0.0000, 0.0157,  ..., 1.7192, 0.1216, 0.0173])"
1142847777_2a0c1c2551.jpg,"tensor([0.0345, 0.0000, 0.0000,  ..., 0.1525, 0.0052, 0.1182])"
1143373711_2e90b7b799.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.1441, 0.0006, 0.0000])"
1143882946_1898d2eeb9.jpg,"tensor([0.0287, 0.0000, 0.0000,  ..., 0.3166, 0.0000, 0.0000])"
1144288288_e5c9558b6a.jpg,"tensor([0.0773, 0.0000, 0.0000,  ..., 1.7000, 0.0843, 0.1387])"
1148238960_f8cacec2fc.jpg,"tensor([0.1014, 0.0000, 0.0000,  ..., 0.0218, 0.0000, 0.2635])"
1149179852_acad4d7300.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0574, 0.0000, 0.0000])"
114949897_490ca7eaec.jpg,"tensor([0.0005, 0.0135, 0.1793,  ..., 0.4678, 0.0000, 0.4872])"
1151466868_3bc4d9580b.jpg,"tensor([0.0460, 0.0000, 0.0840,  ..., 3.0688, 0.0600, 0.0000])"
1153704539_542f7aa3a5.jpg,"tensor([0.0000, 0.0000, 0.0134,  ..., 0.0000, 0.0000, 0.0000])"
1155138244_859fd6e079.jpg,"tensor([0.1410, 0.0000, 0.2126,  ..., 0.2614, 0.3254, 0.9494])"
115684808_cb01227802.jpg,"tensor([0.0000, 0.0000, 0.0132,  ..., 0.1408, 0.0000, 0.0535])"
1159574340_99ba8c3c59.jpg,"tensor([0.0000, 0.0000, 0.2658,  ..., 0.5949, 0.2365, 0.0065])"
1160034462_16b38174fe.jpg,"tensor([0.0143, 0.0000, 0.0691,  ..., 0.0000, 0.0875, 0.0000])"
1160441615_fe6b3c5277.jpg,"tensor([0.0125, 0.0000, 0.0000,  ..., 0.0254, 0.0338, 0.0000])"
1163282319_b729b24c46.jpg,"tensor([0.0000, 0.0000, 0.4372,  ..., 1.1576, 0.0331, 0.0000])"
116409198_0fe0c94f3b.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0065, 0.0000, 0.0000])"
1164131282_b30926f332.jpg,"tensor([0.0180, 0.0000, 0.0261,  ..., 0.0007, 0.0425, 0.0000])"
1164765687_7aca07bbe7.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.1976, 0.0000, 0.0000])"
1167662968_e466f1e80a.jpg,"tensor([0.0045, 0.0000, 0.2464,  ..., 0.0000, 0.0522, 0.2754])"
1167669558_87a8a467d6.jpg,"tensor([0.0000, 0.0000, 0.1368,  ..., 0.7588, 0.0938, 0.5653])"
1167908324_8caab45e15.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0601, 0.0000, 0.5847])"
1169307342_e7a4685a5c.jpg,"tensor([0.0000, 0.4801, 0.0000,  ..., 0.6345, 0.0000, 0.0000])"
1174525839_7c1e6cfa86.jpg,"tensor([0.0000, 0.0000, 0.1659,  ..., 1.8649, 0.0000, 0.0000])"
1174629344_a2e1a2bdbf.jpg,"tensor([0.0227, 0.0264, 0.0000,  ..., 4.5326, 0.0180, 0.0000])"
1176580356_9810d877bf.jpg,"tensor([0.0000, 0.4419, 0.0000,  ..., 0.1251, 0.0000, 0.0000])"
1177994172_10d143cb8d.jpg,"tensor([0.2091, 0.0000, 0.0471,  ..., 1.5698, 0.2605, 0.0080])"
1178705300_c224d9a4f1.jpg,"tensor([0.0872, 0.0000, 0.0021,  ..., 0.0569, 0.0083, 0.0741])"
118187095_d422383c81.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.4739, 0.2249, 0.0000])"
118309463_a532b75be9.jpg,"tensor([0.0000, 0.0000, 0.5413,  ..., 2.1933, 0.0293, 0.0037])"
1184967930_9e29ce380d.jpg,"tensor([0.7481, 0.3291, 0.0000,  ..., 0.0333, 0.0000, 0.0000])"
1187435567_18173c148b.jpg,"tensor([0.0000, 0.0496, 0.0000,  ..., 0.2992, 0.0000, 0.0000])"
1187593464_ce862352c6.jpg,"tensor([0.0612, 0.0000, 0.0000,  ..., 0.6996, 0.0000, 0.0554])"
1189977786_4f5aaed773.jpg,"tensor([0.0395, 0.0062, 0.0000,  ..., 0.0070, 0.0119, 0.0420])"
1191338263_a4fa073154.jpg,"tensor([0.0000, 0.0110, 0.1269,  ..., 0.4893, 0.3152, 0.2005])"
1193116658_c0161c35b5.jpg,"tensor([0.0000, 0.0000, 0.4401,  ..., 1.1007, 0.0000, 0.0915])"
119534510_d52b3781a3.jpg,"tensor([0.0000, 0.0000, 0.2889,  ..., 0.0062, 0.0332, 0.0046])"
1197800988_7fb0ca4888.jpg,"tensor([0.0006, 0.0000, 0.0000,  ..., 0.2174, 0.0207, 0.2113])"
1198194316_543cc7b945.jpg,"tensor([2.7673e-03, 0.0000e+00, 0.0000e+00,  ..., 3.2298e+00, 3.3541e-02,
        2.3064e-02])"
1204996216_71d7519d9a.jpg,"tensor([0.0560, 0.0000, 0.0100,  ..., 0.6803, 0.0000, 0.0000])"
1206506157_c7956accd5.jpg,"tensor([0.0000, 0.5340, 0.0000,  ..., 0.0370, 0.0109, 0.0000])"
1207159468_425b902bfb.jpg,"tensor([0.0245, 0.0000, 0.0685,  ..., 0.4833, 0.0685, 0.1466])"
1211015912_9f3ee3a995.jpg,"tensor([0.0000e+00, 1.0272e-03, 0.0000e+00,  ..., 4.2115e+00, 0.0000e+00,
        1.0332e-01])"
1213336750_2269b51397.jpg,"tensor([0.0000, 0.0000, 0.0373,  ..., 0.0435, 0.0000, 0.0000])"
1215334959_b1970965f7.jpg,"tensor([0.0122, 0.0000, 0.2677,  ..., 3.2960, 0.1533, 0.0159])"
121800200_bef08fae5f.jpg,"tensor([0.0548, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
121971540_0a986ee176.jpg,"tensor([0.0000, 0.0000, 0.1419,  ..., 0.0348, 0.0325, 0.0220])"
1220401002_3f44b1f3f7.jpg,"tensor([0.0568, 0.0000, 0.0173,  ..., 6.2804, 0.0262, 0.1583])"
1222322358_225067636e.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.5887, 0.0000, 0.0000])"
1224851143_33bcdd299c.jpg,"tensor([0.0000, 0.0000, 0.0226,  ..., 0.9906, 0.4509, 0.2490])"
1225443522_1633e7121f.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0023, 0.0653, 0.5584])"
1227655020_b11a1bb112.jpg,"tensor([0.0145, 0.1601, 0.0000,  ..., 0.0236, 0.0454, 0.0341])"
1229756013_94663527d7.jpg,"tensor([0.0000, 0.4541, 0.0000,  ..., 0.2396, 0.0000, 0.0000])"
1231229740_8dcbf80bfb.jpg,"tensor([0.0000, 0.0069, 0.2161,  ..., 1.2519, 0.2607, 0.1961])"
1232148178_4f45cc3284.jpg,"tensor([0.0000e+00, 7.3754e-03, 1.8833e-01,  ..., 2.2317e+00, 2.8475e-03,
        1.7676e-03])"
1234293791_6566284bcd.jpg,"tensor([0.0120, 0.0000, 0.0147,  ..., 0.3275, 0.0000, 0.3330])"
1234817607_924893f6e1.jpg,"tensor([0.0177, 0.0000, 0.0052,  ..., 0.0465, 0.9584, 0.1048])"
1235580648_7eebaed9bc.jpg,"tensor([0.1062, 0.0000, 0.0261,  ..., 0.0000, 0.0260, 0.0000])"
1235681222_819231767a.jpg,"tensor([0.0000, 0.0000, 0.1357,  ..., 1.0499, 0.1776, 0.0382])"
1235685934_be89b231fb.jpg,"tensor([0.0616, 0.0434, 0.1075,  ..., 0.6615, 0.0000, 0.0263])"
1236951314_0308dc4138.jpg,"tensor([0.0000, 0.0000, 0.0077,  ..., 1.4537, 0.0000, 0.1428])"
1236964638_1808784a3c.jpg,"tensor([0.0000, 0.0000, 0.0855,  ..., 1.5208, 0.0910, 0.0632])"
1237985362_dbafc59280.jpg,"tensor([0.0000, 0.0000, 0.0107,  ..., 9.4195, 0.0676, 1.0985])"
123889082_d3751e0350.jpg,"tensor([0.0866, 0.0000, 0.0000,  ..., 0.0000, 0.2541, 0.0000])"
123997871_6a9ca987b1.jpg,"tensor([0.0000, 0.0000, 0.3214,  ..., 0.0970, 0.0044, 0.5261])"
1240297429_c36ae0c58f.jpg,"tensor([0.1950, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
124195430_d14028660f.jpg,"tensor([0.1690, 1.6780, 0.0749,  ..., 0.0000, 0.0709, 0.1171])"
1244140539_da4804d828.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.1188, 0.0000, 0.0000])"
1244306891_8e78ae1620.jpg,"tensor([0.0000e+00, 1.2584e-03, 0.0000e+00,  ..., 4.5037e+00, 0.0000e+00,
        0.0000e+00])"
1244485675_822e6efe60.jpg,"tensor([0.0228, 0.1309, 0.0135,  ..., 1.5078, 0.0182, 0.3609])"
1245022983_fb329886dd.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 2.3345, 0.0000, 1.1626])"
1247181182_35cabd76f3.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.1627, 0.0000, 0.0365])"
1248357227_2b4175fc39.jpg,"tensor([0.1130, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0060])"
1248734482_3038218f3b.jpg,"tensor([0.0000, 0.0000, 0.0104,  ..., 5.1003, 0.0000, 0.1434])"
124881487_36e668145d.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0712, 0.0000, 0.0000])"
1248940539_46d33ed487.jpg,"tensor([0.0000, 0.0000, 0.0210,  ..., 3.6713, 0.0000, 0.0000])"
1248953128_24c9f8d924.jpg,"tensor([0.0394, 0.0000, 0.0063,  ..., 2.6626, 0.0000, 0.2167])"
124972799_de706b6d0b.jpg,"tensor([0.0293, 0.1376, 0.0000,  ..., 1.3016, 0.0000, 0.1369])"
1251558317_4ef844b775.jpg,"tensor([1.9907e-04, 0.0000e+00, 0.0000e+00,  ..., 5.5268e-01, 1.8491e-01,
        0.0000e+00])"
1252396628_eb81d3905b.jpg,"tensor([0.0386, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1252787177_4b08625897.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.1476, 0.1197, 0.1051])"
125319704_49ead3463c.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1253264731_e7c689eca5.jpg,"tensor([0.2442, 0.1107, 0.0651,  ..., 0.1054, 0.1069, 0.0000])"
1253275679_e955fb7304.jpg,"tensor([0.0000, 0.0000, 0.4461,  ..., 6.0124, 0.0000, 0.2391])"
1255504166_f2437febcb.jpg,"tensor([0.0000, 0.0000, 0.0040,  ..., 2.2219, 0.0000, 0.2294])"
1258913059_07c613f7ff.jpg,"tensor([0.0000, 0.0947, 0.0000,  ..., 0.0784, 0.0391, 0.0000])"
1259936608_e3f0064f23.jpg,"tensor([0.0000, 0.0310, 0.0000,  ..., 2.4566, 0.0569, 0.0034])"
1260816604_570fc35836.jpg,"tensor([0.0068, 0.0000, 0.0000,  ..., 0.4346, 0.0377, 0.0000])"
