image,image features
1067675215_7336a694d6.jpg,"tensor([0.0673, 0.0408, 0.3560,  ..., 0.1147, 0.0105, 0.0675])"
1067790824_f3cc97239b.jpg,"tensor([0.1053, 0.4640, 0.5308,  ..., 0.6710, 0.3868, 0.6544])"
1072153132_53d2bb1b60.jpg,"tensor([0.0849, 0.1996, 0.1167,  ..., 0.1528, 0.4016, 0.2048])"
107318069_e9f2ef32de.jpg,"tensor([0.2560, 0.1165, 0.0088,  ..., 0.1706, 0.0422, 1.0163])"
1075716537_62105738b4.jpg,"tensor([0.0585, 0.5157, 0.1264,  ..., 0.1887, 0.1548, 0.0987])"
107582366_d86f2d3347.jpg,"tensor([2.0313, 0.0495, 0.2154,  ..., 0.0075, 0.4011, 0.1377])"
1075867198_27ca2e7efe.jpg,"tensor([0.4574, 0.0974, 0.3425,  ..., 0.4028, 0.9221, 0.1686])"
1075881101_d55c46bece.jpg,"tensor([0.6018, 1.1274, 0.4263,  ..., 0.7326, 0.5848, 0.6544])"
1077546505_a4f6c4daa9.jpg,"tensor([1.0238, 0.1537, 0.4803,  ..., 0.6058, 0.8924, 0.5533])"
1077931201_1e0bb83105.jpg,"tensor([0.6903, 0.0636, 0.3271,  ..., 0.8653, 0.7254, 0.9220])"
1079274291_9aaf896cc1.jpg,"tensor([0.2772, 0.5701, 0.3941,  ..., 0.2295, 0.1216, 0.0552])"
10815824_2997e03d76.jpg,"tensor([0.3938, 0.1624, 0.1328,  ..., 0.1738, 0.5507, 0.1908])"
1082252566_8c79beef93.jpg,"tensor([0.2571, 0.1963, 0.1825,  ..., 0.1495, 0.1967, 0.6427])"
1082379191_ec1e53f996.jpg,"tensor([0.2902, 0.1210, 0.0746,  ..., 0.3630, 0.1154, 0.0997])"
1084040636_97d9633581.jpg,"tensor([0.3230, 0.5229, 0.0745,  ..., 0.1143, 0.7775, 0.2444])"
1084104085_3b06223afe.jpg,"tensor([0.3692, 0.1951, 0.0939,  ..., 0.2486, 0.0486, 0.3460])"
1087168168_70280d024a.jpg,"tensor([0.6365, 0.0402, 0.2390,  ..., 0.4973, 0.5070, 0.6668])"
1087539207_9f77ab3aaf.jpg,"tensor([0.5768, 0.2091, 0.4540,  ..., 0.7531, 0.3539, 0.2307])"
1088767354_2acee738cf.jpg,"tensor([0.7728, 0.2142, 0.9254,  ..., 0.4415, 1.0499, 0.6046])"
108898978_7713be88fc.jpg,"tensor([0.2193, 0.1897, 0.1927,  ..., 0.4044, 0.3936, 0.4447])"
108899015_bf36131a57.jpg,"tensor([0.0842, 0.2844, 0.2588,  ..., 0.1879, 0.8419, 0.5859])"
1089181217_ee1167f7af.jpg,"tensor([0.1737, 0.3082, 0.0048,  ..., 0.0248, 0.0314, 0.1210])"
1089755335_0bfbfd30e6.jpg,"tensor([0.6323, 0.3499, 0.1741,  ..., 0.3063, 0.4721, 0.4841])"
109202756_b97fcdc62c.jpg,"tensor([0.1365, 0.2292, 0.4033,  ..., 0.1577, 0.8844, 0.6201])"
109202801_c6381eef15.jpg,"tensor([0.0827, 0.4088, 0.1089,  ..., 0.3958, 0.4143, 0.3983])"
109260216_85b0be5378.jpg,"tensor([0.0766, 1.0423, 0.0235,  ..., 0.3582, 0.6010, 0.2675])"
109260218_fca831f933.jpg,"tensor([0.1764, 0.1162, 0.1497,  ..., 0.0008, 0.4369, 0.1006])"
1093716555_801aacef79.jpg,"tensor([0.4812, 0.1915, 0.4969,  ..., 0.0040, 0.4205, 0.0544])"
1093737381_b313cd49ff.jpg,"tensor([0.4517, 0.3132, 1.3554,  ..., 0.1225, 0.7553, 0.0151])"
1094462889_f9966dafa6.jpg,"tensor([0.2709, 0.2026, 0.3038,  ..., 0.8120, 0.6835, 0.5121])"
1095476286_87d4f8664e.jpg,"tensor([0.0590, 0.5420, 0.3240,  ..., 0.3861, 0.1819, 0.0517])"
1095580424_76f0aa8a3e.jpg,"tensor([0.2499, 0.3202, 0.3591,  ..., 0.6927, 0.0297, 0.1544])"
1095590286_c654f7e5a9.jpg,"tensor([0.1984, 0.3929, 0.4341,  ..., 0.5038, 0.4760, 0.3463])"
1095980313_3c94799968.jpg,"tensor([0.3905, 0.1690, 0.3625,  ..., 0.2502, 0.5692, 0.6823])"
1096097967_ac305887b4.jpg,"tensor([0.9107, 0.5058, 0.3370,  ..., 0.9585, 0.6706, 0.5093])"
1096165011_cc5eb16aa6.jpg,"tensor([0.4486, 0.1692, 0.0500,  ..., 0.0325, 0.5060, 0.8564])"
1096395242_fc69f0ae5a.jpg,"tensor([0.9705, 0.7954, 0.4486,  ..., 0.6744, 0.5784, 0.1220])"
109671650_f7bbc297fa.jpg,"tensor([0.1326, 0.1174, 0.0445,  ..., 0.4451, 0.3189, 0.2501])"
109738763_90541ef30d.jpg,"tensor([0.3064, 0.1096, 0.0821,  ..., 0.0385, 0.2625, 1.1510])"
109738916_236dc456ac.jpg,"tensor([0.3065, 0.0627, 0.1688,  ..., 0.2122, 0.1931, 0.7282])"
109823394_83fcb735e1.jpg,"tensor([0.3403, 0.2133, 0.1134,  ..., 0.3221, 0.7775, 0.0807])"
109823395_6fb423a90f.jpg,"tensor([0.1704, 0.2428, 0.1420,  ..., 0.3313, 0.0000, 0.1542])"
109823397_e35154645f.jpg,"tensor([0.3552, 0.2363, 0.2717,  ..., 0.5813, 0.1328, 0.3670])"
1100214449_d10861e633.jpg,"tensor([0.4106, 0.5230, 0.2860,  ..., 0.4351, 0.6742, 0.1081])"
1104133405_c04a00707f.jpg,"tensor([0.2498, 0.0742, 0.1651,  ..., 0.1978, 0.0699, 0.0444])"
1105959054_9c3a738096.jpg,"tensor([0.4081, 0.2979, 0.7175,  ..., 0.8963, 1.9652, 0.6880])"
110595925_f3395c8bd6.jpg,"tensor([0.1429, 0.2684, 0.2195,  ..., 0.1724, 0.7218, 0.1447])"
1107246521_d16a476380.jpg,"tensor([0.2867, 0.1086, 0.1515,  ..., 0.2439, 0.5099, 0.0196])"
1107471216_4336c9b328.jpg,"tensor([1.0628, 0.6514, 0.1082,  ..., 0.2196, 0.3361, 0.0866])"
1110208841_5bb6806afe.jpg,"tensor([0.4368, 0.5060, 0.1670,  ..., 0.1348, 0.3980, 0.1069])"
1112212364_0c48235fc2.jpg,"tensor([0.2788, 0.4112, 0.2736,  ..., 0.2424, 0.2707, 0.6299])"
111497985_38e9f88856.jpg,"tensor([0.6674, 0.0363, 0.5446,  ..., 0.1431, 0.2720, 0.6848])"
111537217_082a4ba060.jpg,"tensor([0.0244, 0.0741, 0.1623,  ..., 0.6190, 0.3605, 1.2034])"
111537222_07e56d5a30.jpg,"tensor([0.1152, 0.1270, 0.3663,  ..., 0.2553, 0.1655, 0.2345])"
1115565519_d976d4b1f1.jpg,"tensor([0.2340, 0.3522, 0.0664,  ..., 0.4371, 1.1419, 0.1378])"
1115679311_245eff2f4b.jpg,"tensor([0.7370, 0.0877, 0.4207,  ..., 0.5544, 0.8324, 0.2957])"
111766423_4522d36e56.jpg,"tensor([0.1416, 0.2226, 0.0568,  ..., 0.1065, 0.1604, 0.0639])"
1117972841_2b9261f95f.jpg,"tensor([0.2308, 0.1468, 0.1842,  ..., 0.2315, 0.3741, 0.8768])"
1118557877_736f339752.jpg,"tensor([0.6051, 0.5561, 0.6601,  ..., 0.4272, 1.6972, 0.2784])"
1119015538_e8e796281e.jpg,"tensor([0.5564, 0.0724, 0.1418,  ..., 0.5020, 0.0393, 0.0388])"
1119418776_58e4b93eac.jpg,"tensor([0.1745, 0.3175, 0.2064,  ..., 0.0515, 0.6871, 0.6105])"
1119463452_69d4eecd08.jpg,"tensor([0.5144, 0.2909, 0.4563,  ..., 0.8226, 0.2136, 0.2125])"
1121416483_c7902d0d49.jpg,"tensor([0.4650, 0.2225, 0.2652,  ..., 0.3795, 0.2182, 0.0000])"
112178718_87270d9b4d.jpg,"tensor([0.0825, 0.1490, 0.3371,  ..., 0.3341, 0.0210, 0.1567])"
112243673_fd68255217.jpg,"tensor([0.5301, 0.5190, 0.0626,  ..., 0.0186, 0.4873, 0.0061])"
1122944218_8eb3607403.jpg,"tensor([0.4930, 0.6941, 0.4692,  ..., 0.5249, 0.2289, 0.2844])"
1124448967_2221af8dc5.jpg,"tensor([0.0881, 0.1444, 0.8607,  ..., 0.1241, 0.1099, 0.3048])"
1129704496_4a61441f2c.jpg,"tensor([0.1561, 0.1478, 0.1934,  ..., 0.1029, 0.8512, 0.5547])"
1130017585_1a219257ac.jpg,"tensor([1.1374, 0.3685, 0.4686,  ..., 1.0593, 0.6321, 0.1338])"
1130369873_d80a1aa59c.jpg,"tensor([0.0598, 0.2447, 0.0570,  ..., 0.7937, 0.0080, 0.0284])"
1130401779_8c30182e3e.jpg,"tensor([0.2608, 0.0345, 0.5287,  ..., 0.8280, 1.0408, 0.1698])"
1131155939_b4b457b05e.jpg,"tensor([0.6785, 0.1575, 0.3640,  ..., 0.4786, 1.4735, 0.6397])"
1131340021_83f46b150a.jpg,"tensor([0.1114, 0.2506, 0.1248,  ..., 0.5465, 0.4322, 0.0633])"
1131800850_89c7ffd477.jpg,"tensor([0.3006, 0.2130, 0.1255,  ..., 0.1441, 0.0965, 0.1927])"
1131804997_177c3c0640.jpg,"tensor([0.4568, 0.0979, 0.2318,  ..., 0.0039, 1.0249, 0.0305])"
1131932671_c8d17751b3.jpg,"tensor([0.4762, 0.3763, 0.5622,  ..., 0.1779, 0.6797, 0.5388])"
1132772170_600610c5df.jpg,"tensor([0.2789, 0.3425, 0.1886,  ..., 0.0576, 0.2190, 0.5382])"
113678030_87a6a6e42e.jpg,"tensor([0.4159, 0.0365, 0.2072,  ..., 0.0818, 0.5861, 0.0084])"
1138784872_69ade3f2ab.jpg,"tensor([0.7154, 0.2930, 0.5342,  ..., 0.0039, 0.5105, 0.0596])"
114051287_dd85625a04.jpg,"tensor([0.2498, 0.1088, 0.2752,  ..., 0.3258, 0.2825, 0.2695])"
1141718391_24164bf1b1.jpg,"tensor([0.3238, 0.0360, 0.4797,  ..., 0.2944, 0.0071, 0.3122])"
1141739219_2c47195e4c.jpg,"tensor([0.5576, 0.3076, 1.0431,  ..., 0.7512, 0.0907, 0.1426])"
1142283988_6b227c5231.jpg,"tensor([0.4051, 1.0939, 1.0154,  ..., 0.2326, 0.3156, 0.2077])"
1142847777_2a0c1c2551.jpg,"tensor([0.3275, 0.1493, 0.1219,  ..., 0.6360, 0.8162, 0.3239])"
1143373711_2e90b7b799.jpg,"tensor([0.1161, 0.0690, 0.0289,  ..., 0.1959, 0.2945, 0.3395])"
1143882946_1898d2eeb9.jpg,"tensor([0.2100, 0.1617, 0.1751,  ..., 0.3432, 0.6571, 0.3756])"
1144288288_e5c9558b6a.jpg,"tensor([0.1160, 0.2599, 0.6613,  ..., 0.6786, 0.0026, 0.0652])"
1148238960_f8cacec2fc.jpg,"tensor([0.5590, 0.0512, 0.4560,  ..., 0.3755, 0.1116, 0.1008])"
1149179852_acad4d7300.jpg,"tensor([0.0829, 0.2723, 0.2269,  ..., 0.3468, 0.8283, 0.0623])"
114949897_490ca7eaec.jpg,"tensor([0.4210, 0.0528, 0.1443,  ..., 0.2426, 0.8855, 0.1098])"
1151466868_3bc4d9580b.jpg,"tensor([0.3437, 0.0332, 0.4425,  ..., 0.3041, 0.7234, 0.2200])"
1153704539_542f7aa3a5.jpg,"tensor([0.1733, 0.3636, 0.8610,  ..., 0.0332, 0.7994, 0.1328])"
1155138244_859fd6e079.jpg,"tensor([1.0758, 0.5348, 0.7649,  ..., 1.4058, 1.2731, 0.9376])"
115684808_cb01227802.jpg,"tensor([0.2285, 0.2359, 0.3852,  ..., 0.1724, 1.8137, 0.3754])"
1159574340_99ba8c3c59.jpg,"tensor([0.4034, 0.0681, 0.1041,  ..., 0.2083, 0.3433, 0.6623])"
1160034462_16b38174fe.jpg,"tensor([0.1910, 0.1391, 0.0129,  ..., 0.1811, 0.0856, 0.0329])"
1160441615_fe6b3c5277.jpg,"tensor([0.7222, 0.1267, 0.3722,  ..., 0.7340, 0.2683, 0.0351])"
1163282319_b729b24c46.jpg,"tensor([0.2578, 0.1351, 0.4232,  ..., 0.9652, 0.9457, 0.2875])"
116409198_0fe0c94f3b.jpg,"tensor([0.1994, 0.0403, 0.6877,  ..., 0.4513, 0.2787, 0.0508])"
1164131282_b30926f332.jpg,"tensor([0.0930, 0.3670, 0.1209,  ..., 0.3889, 0.0816, 0.6445])"
1164765687_7aca07bbe7.jpg,"tensor([0.2941, 0.0726, 0.0609,  ..., 0.0089, 0.1643, 0.1145])"
1167662968_e466f1e80a.jpg,"tensor([0.0265, 0.2695, 0.0783,  ..., 0.0570, 0.1878, 0.6109])"
1167669558_87a8a467d6.jpg,"tensor([0.5327, 0.5065, 0.4866,  ..., 0.5430, 0.2628, 0.3054])"
1167908324_8caab45e15.jpg,"tensor([0.5778, 0.0210, 0.0911,  ..., 0.3792, 0.3003, 0.2939])"
1169307342_e7a4685a5c.jpg,"tensor([0.1200, 0.1330, 0.1278,  ..., 0.1681, 0.4224, 0.4379])"
1174525839_7c1e6cfa86.jpg,"tensor([0.5323, 0.0192, 0.5725,  ..., 0.2619, 0.6466, 0.1902])"
1174629344_a2e1a2bdbf.jpg,"tensor([1.0941, 0.5113, 0.2833,  ..., 0.5170, 0.7015, 0.7145])"
1176580356_9810d877bf.jpg,"tensor([0.5060, 0.0598, 0.4079,  ..., 0.4132, 1.0694, 0.0100])"
1177994172_10d143cb8d.jpg,"tensor([0.1131, 0.2125, 0.2496,  ..., 0.1568, 0.7608, 0.6578])"
1178705300_c224d9a4f1.jpg,"tensor([0.2464, 0.3074, 0.1908,  ..., 0.8959, 0.8537, 0.2701])"
118187095_d422383c81.jpg,"tensor([0.2184, 0.4263, 0.2604,  ..., 0.0786, 0.2878, 0.0457])"
118309463_a532b75be9.jpg,"tensor([0.0949, 0.2466, 0.4842,  ..., 0.7115, 0.0009, 0.1775])"
1184967930_9e29ce380d.jpg,"tensor([0.3846, 0.0731, 0.3790,  ..., 0.0399, 0.5290, 0.1663])"
1187435567_18173c148b.jpg,"tensor([0.3479, 0.0278, 0.1040,  ..., 0.1030, 0.2012, 0.1117])"
1187593464_ce862352c6.jpg,"tensor([0.2310, 0.4635, 0.2507,  ..., 0.6707, 0.3662, 0.3029])"
1189977786_4f5aaed773.jpg,"tensor([0.1000, 0.0819, 0.2029,  ..., 0.6673, 0.0688, 0.4674])"
1191338263_a4fa073154.jpg,"tensor([0.9302, 0.5122, 0.3071,  ..., 0.5507, 1.3401, 0.0399])"
1193116658_c0161c35b5.jpg,"tensor([0.1651, 0.6779, 0.4444,  ..., 0.3131, 0.0975, 0.2806])"
119534510_d52b3781a3.jpg,"tensor([0.0624, 0.4212, 0.2900,  ..., 0.2873, 0.2043, 0.6798])"
1197800988_7fb0ca4888.jpg,"tensor([0.2535, 0.6613, 0.7427,  ..., 0.1568, 0.0617, 0.2865])"
1198194316_543cc7b945.jpg,"tensor([0.4730, 0.3228, 0.6113,  ..., 0.5474, 0.2438, 0.8086])"
1204996216_71d7519d9a.jpg,"tensor([0.2936, 0.3132, 0.1397,  ..., 0.4845, 0.1313, 0.0632])"
1206506157_c7956accd5.jpg,"tensor([0.1198, 0.1154, 0.0493,  ..., 0.2056, 0.4419, 0.1304])"
1207159468_425b902bfb.jpg,"tensor([0.3224, 0.1910, 0.4134,  ..., 0.2271, 0.7952, 0.2356])"
1211015912_9f3ee3a995.jpg,"tensor([0.8090, 0.5902, 1.8539,  ..., 0.3657, 0.9365, 0.0385])"
1213336750_2269b51397.jpg,"tensor([0.5663, 0.3859, 0.7937,  ..., 0.4972, 0.5554, 0.2935])"
1215334959_b1970965f7.jpg,"tensor([0.2582, 0.0338, 0.6287,  ..., 0.3176, 0.0470, 0.9661])"
121800200_bef08fae5f.jpg,"tensor([0.0066, 0.1478, 0.0209,  ..., 0.0342, 0.0124, 1.1937])"
121971540_0a986ee176.jpg,"tensor([0.1808, 0.1676, 0.6008,  ..., 0.0713, 0.5279, 0.7943])"
1220401002_3f44b1f3f7.jpg,"tensor([0.2359, 0.3347, 0.1654,  ..., 0.0780, 0.8921, 0.3070])"
1222322358_225067636e.jpg,"tensor([0.1750, 0.2364, 0.2451,  ..., 0.8156, 0.2807, 0.0149])"
1224851143_33bcdd299c.jpg,"tensor([0.8722, 0.1456, 0.5064,  ..., 0.1548, 0.4805, 0.1259])"
1225443522_1633e7121f.jpg,"tensor([0.9477, 0.4068, 0.1930,  ..., 0.2496, 0.4175, 0.1765])"
1227655020_b11a1bb112.jpg,"tensor([0.1917, 0.2259, 0.3455,  ..., 0.3881, 0.5189, 0.2327])"
1229756013_94663527d7.jpg,"tensor([0.1920, 0.1718, 0.1378,  ..., 0.2359, 0.0949, 0.4260])"
1231229740_8dcbf80bfb.jpg,"tensor([0.0585, 0.1597, 0.2770,  ..., 0.8293, 0.0316, 0.0629])"
1232148178_4f45cc3284.jpg,"tensor([0.2976, 0.3814, 0.5290,  ..., 1.0815, 0.6618, 0.0530])"
1234293791_6566284bcd.jpg,"tensor([0.4634, 0.0850, 0.2217,  ..., 0.8432, 0.8290, 0.0366])"
1234817607_924893f6e1.jpg,"tensor([0.2442, 0.1977, 0.6262,  ..., 1.2235, 0.7436, 0.3405])"
1235580648_7eebaed9bc.jpg,"tensor([0.2239, 0.5588, 0.6158,  ..., 0.2201, 0.0980, 0.0800])"
1235681222_819231767a.jpg,"tensor([0.6855, 0.3283, 0.7068,  ..., 0.1963, 0.5404, 0.1319])"
1235685934_be89b231fb.jpg,"tensor([0.2236, 0.2405, 0.5460,  ..., 0.5701, 0.4415, 0.1733])"
1236951314_0308dc4138.jpg,"tensor([1.0634, 0.2477, 0.2152,  ..., 0.4857, 0.3183, 0.4142])"
1236964638_1808784a3c.jpg,"tensor([0.6377, 0.1345, 0.1528,  ..., 0.1654, 0.2426, 0.3055])"
1237985362_dbafc59280.jpg,"tensor([1.0464, 0.5746, 0.7310,  ..., 0.2916, 1.1059, 0.1490])"
123889082_d3751e0350.jpg,"tensor([0.9154, 0.6420, 0.2354,  ..., 0.1664, 0.3959, 0.5532])"
123997871_6a9ca987b1.jpg,"tensor([0.2027, 0.2476, 0.1969,  ..., 0.1781, 0.4162, 0.6526])"
1240297429_c36ae0c58f.jpg,"tensor([0.3390, 0.5602, 0.1457,  ..., 0.6329, 0.0203, 0.3173])"
124195430_d14028660f.jpg,"tensor([0.2972, 0.0145, 0.4410,  ..., 0.4039, 0.4573, 0.8984])"
1244140539_da4804d828.jpg,"tensor([0.1439, 0.2175, 0.2626,  ..., 0.1794, 0.1518, 0.4606])"
1244306891_8e78ae1620.jpg,"tensor([0.6610, 0.6655, 0.9412,  ..., 0.8721, 0.4556, 0.3178])"
1244485675_822e6efe60.jpg,"tensor([0.5630, 0.9350, 0.3383,  ..., 0.6892, 0.8723, 0.0726])"
1245022983_fb329886dd.jpg,"tensor([0.2881, 0.4763, 0.2905,  ..., 0.2664, 0.1359, 0.2041])"
1247181182_35cabd76f3.jpg,"tensor([0.1006, 0.0359, 0.3785,  ..., 0.1762, 0.9084, 0.1105])"
1248357227_2b4175fc39.jpg,"tensor([0.5597, 0.3190, 0.6906,  ..., 0.0513, 0.0263, 0.0990])"
1248734482_3038218f3b.jpg,"tensor([0.2645, 0.2754, 0.1528,  ..., 0.7237, 0.4893, 0.4124])"
124881487_36e668145d.jpg,"tensor([0.1095, 0.2504, 0.1434,  ..., 0.1082, 0.6650, 0.3444])"
1248940539_46d33ed487.jpg,"tensor([0.1430, 0.2285, 0.6831,  ..., 0.1999, 1.8535, 0.2471])"
1248953128_24c9f8d924.jpg,"tensor([0.6290, 0.1504, 0.3238,  ..., 0.0666, 0.2113, 0.0810])"
124972799_de706b6d0b.jpg,"tensor([0.3000, 0.5823, 0.0932,  ..., 0.3826, 0.5611, 1.0804])"
1251558317_4ef844b775.jpg,"tensor([0.2341, 0.1707, 0.3312,  ..., 0.2169, 0.4999, 0.1001])"
1252396628_eb81d3905b.jpg,"tensor([0.0578, 0.5198, 0.0224,  ..., 0.0691, 0.5897, 0.8025])"
1252787177_4b08625897.jpg,"tensor([0.2236, 0.1765, 0.2732,  ..., 0.0664, 0.7534, 0.0572])"
125319704_49ead3463c.jpg,"tensor([0.1453, 0.3322, 0.3818,  ..., 0.0148, 0.5867, 0.0887])"
1253264731_e7c689eca5.jpg,"tensor([0.2870, 0.3224, 0.3945,  ..., 0.3706, 0.2178, 0.7958])"
1253275679_e955fb7304.jpg,"tensor([0.2137, 0.0272, 0.0838,  ..., 0.3265, 0.0000, 0.6952])"
1255504166_f2437febcb.jpg,"tensor([0.1913, 0.1043, 1.3089,  ..., 0.1865, 0.3194, 0.0640])"
1258913059_07c613f7ff.jpg,"tensor([0.6040, 0.1689, 0.5699,  ..., 0.0747, 0.1624, 0.1215])"
1259936608_e3f0064f23.jpg,"tensor([0.8532, 0.2468, 1.2846,  ..., 0.6501, 1.1006, 0.0706])"
1260816604_570fc35836.jpg,"tensor([0.1768, 0.0706, 0.1454,  ..., 0.6640, 0.4455, 0.2019])"
1262077938_8b9516c273.jpg,"tensor([0.3321, 0.1794, 0.1660,  ..., 0.5386, 0.1044, 0.3995])"
1262454669_f1caafec2d.jpg,"tensor([0.4177, 0.8901, 0.0455,  ..., 0.3316, 0.2495, 0.5533])"
